GEOID,MedianSqFtVal_0100_Land,MedianSqFtVal_0101_Land,MedianSqFtVal_010C_Land,MedianSqFtVal_0200_Land,MedianSqFtVal_0300_Land,MedianSqFtVal_0400_Land,MedianSqFtVal_0500_Land,MedianSqFtVal_010E_Land,MedianSqFtVal_010D_Land
1400000US06037604001,233.9536199,203.1513167,168.3005507,134.4109312,145.7930103,102.3774515,43.81847112,,48.17138905
1400000US06037604002,214.9799791,572.826087,202.917974,143.3639674,94.83125329,79.38140417,99.73138774,297.7823383,178.4951456
1400000US06037604101,244.1167464,151.3374788,106.0064823,127.5464553,139.927932,71.3004878,46.58727305,319.9283597,169.4093381
1400000US06037604102,224.5511531,247.1947948,137.5882398,133.1485479,71.90798903,50.91329802,78.64857299,,
1400000US06037604200,150.0278249,132.0165848,,109.6199393,74.40462216,64.76272727,59.06400839,,69.80868545
1400000US06037609900,194.8498567,158.7707663,131.1291976,115.0314208,66.18637455,11.64221073,93.85718297,148.2321583,
1400000US06037620001,275.2762325,262.9525526,291.9810699,176.4313275,281.2541004,217.226243,209.3842529,,
1400000US06037620002,277.8463397,243.9566885,305.9471817,232.9862306,143.4126977,215.5160554,105.792058,,
1400000US06037620101,298.9448606,278.8910586,280.9232737,235.2617093,314.3989432,185.0507983,80.99049536,247.5447761,
1400000US06037620102,286.7141946,147.7624349,265.0008086,203.3559385,171.7043817,161.3857291,77.67394889,,
1400000US06037620201,583.557384,,548.2596899,437.8546754,366.9805447,602.703125,502.1108439,206.0028329,
1400000US06037620301,382.2390089,387.3688165,,675.5666252,897.5709494,,175.2570645,,
1400000US06037620303,391.776,394.7645625,393.4877435,423.9418821,467.7932424,383.6479167,191.7638889,,207.6280506
1400000US06037620305,544.3954205,476.3756963,616.1714199,389.226158,310.5971269,183.4943761,261.3045544,357.1002658,79.00933218
1400000US06037620400,311.1352583,348.6960885,373.7018072,187.2623802,137.6742222,322.9937917,269.5376167,458.7162562,330.7282212
1400000US06037620501,233.1701863,240.5112692,248.2134507,202.7425447,239.8905793,99.57673789,81.90604131,226.84897,175.5676078
1400000US06037620521,294.8464618,216.5302671,248.6805465,222.2115183,171.9172612,91.86120064,149.0957758,201.5898142,
1400000US06037620522,240.919366,203.2067073,223.4419476,179.0544867,142.3345993,147.2143449,81.61006762,390.4584906,273.2688312
1400000US06037620601,271.5020619,36.44879518,230.1346835,206.8168095,125.484979,115.288447,92.64460925,402.2421847,165.2606742
1400000US06037620602,284.3795971,262.9024244,214.6425976,124.4699919,299.491152,163.2142259,148.661099,247.1599896,199.198692
1400000US06037620701,332.4033203,182.1460317,263.9680915,151.1912742,227.1667755,102.7108155,137.4664007,212.1269748,386.7033149
1400000US06037620703,336.8432251,246.8743536,204.9833545,168.0929076,231.3194825,128.4675458,289.3647052,155.6166441,282.1178646
1400000US06037620704,223.0539999,215.2856013,219.967587,140.0618022,290.4186151,137.7492958,19.04747291,314.8574903,273.8494637
1400000US06037620801,255.6212121,306.1474214,269.3071672,297.7378509,98.79730673,344.4174165,258.20112,,
1400000US06037620802,280.0332476,269.3031895,377.7054205,406.8545845,315.5383333,151.7542857,215.1289157,254.5590278,
1400000US06037620901,398.2577366,507.2693277,429.341464,185.1203008,302.8927066,75.35461953,72.87030911,446.2889688,
1400000US06037620904,434.0850038,564.8628967,622.2681067,279.3699557,513.8452109,1129.567073,286.6728117,332.7850283,1285.681738
1400000US06037621001,357.2592363,317.501822,360.1068702,249.0267469,160.2013477,320.3614023,161.8186092,412.2963288,46.27831729
1400000US06037621005,405.4481074,496.5721328,378.2537992,254.0903054,237.7024444,224.5822823,210.1331901,683.5864979,625.1289364
1400000US06037621102,351.7996307,561.4385312,339.2128894,274.75,149.6003256,33.67249022,189.5768644,261.3424149,158.5580832
1400000US06037621104,402.2005777,494.9997481,379.8872884,323.3859784,292.7281853,176.5445387,147.8521297,458.5029586,268.3918387
1400000US06037621201,274.0778116,213.1769634,286.7703488,220.2417329,115.0771171,111.3726852,169.7249434,75.80647249,
1400000US06037621204,367.509,,334.0552529,156.4667165,55.02349869,194.6914657,215.7000304,,
1400000US06037621301,299.6164752,334.235054,277.0738031,194.711103,182.9008772,118.1508909,141.935407,337.4406299,inf
1400000US06037621324,280.2165779,457.6058872,303.6230103,195.2107652,241.6496039,69.56293403,105.7280246,,433.9979943
1400000US06037621326,334.5763476,189.6066019,359.1044618,343.3322744,261.78566,212.7195515,93.99893499,457.3603113,
1400000US06037621400,303.797515,314.3571734,296.034689,179.169421,169.5704222,233.010122,73.73645625,541.8510364,
1400000US06037650001,193.1244076,169.7619194,115.5662894,112.5252863,,41.14289773,43.62796382,,
1400000US06037650003,190.0858261,209.9120126,203.8639591,82.09790723,202.163332,97.02673493,95.48326703,,
1400000US06037650004,205.4530233,221.2433985,176.1979045,123.5878119,396.6382338,103.102405,62.67209315,192.773494,
1400000US06037650101,164.6889632,203.8143766,172.2181034,43.66136571,196.7195712,40.67755561,83.94150227,,
1400000US06037650102,212.541979,225.1803119,228.9576138,21.30304293,110.4476669,48.0295149,104.1642363,,
1400000US06037650200,229.273251,228.2001003,238.7645032,133.6141782,151.695136,77.60715099,85.12969328,,
1400000US06037650300,204.0001456,174.9269366,184.9981008,139.4711102,105.7547859,126.9310374,91.20257159,,169.5436165
1400000US06037650401,245.2608488,255.4901549,175.172,139.6615236,,51.82205164,102.25643,,
1400000US06037650501,252.4596761,218.8976695,,,,,,,
1400000US06037650502,210.8492868,249.0657016,258.7149817,,,,,,190.5
1400000US06037650603,230.6101919,206.4711403,221.8587572,415.6095238,186.5553977,,80.78155089,,155.4983203
1400000US06037650604,259.1528619,360.5139276,201.1068051,361.4089256,181.8436284,68.15180556,114.0202534,,
1400000US06037650605,213.1592955,205.9738687,197.7737705,,,90.11657472,89.59358142,,
1400000US06037650606,180.8594378,341.977655,209.9506107,64.74044495,31.8092265,134.5708096,44.17652395,,
1400000US06037650607,165.0312622,172.142371,174.0530693,,,,96.57277721,,
1400000US06037650701,266.4060056,265.8552465,306.7582589,,,,,,
1400000US06037650702,262.187179,295.7070855,264.5344828,,,,264.1950973,,
1400000US06037650801,256.5823698,279.4289319,209.2678165,167.0481802,,226.7228013,,,206.8861012
1400000US06037650802,150.1550802,,229.1352129,388.3608748,,,201.0043201,154.1328,196.6485834
1400000US06037650901,279.2330763,205.5044664,225.7120688,180.0713152,159.2296658,135.3542056,165.8708244,288.3877551,104.8017207
1400000US06037650903,271.245614,195.1623109,217.0038443,171.1917167,118.1710013,92.67376456,55.9225531,291.2745275,188.1153327
1400000US06037650904,182.2145329,165.2115821,249.1635338,228.8327091,151.1161824,81.79520053,41.94818999,375.3216527,255.0494949
1400000US06037651001,193.8860698,173.3834586,186.4044105,175.8508726,,75.5784449,89.90721206,,
1400000US06037651002,189.0718016,173.9314815,172.9203152,259.7608466,44.9765121,152.0985561,164.0800754,118.5425889,181.459607
1400000US06037651101,200.2785956,188.8146265,188.8027438,89.68486988,,107.5324565,33.29971274,,192.9388234
1400000US06037651102,248.6288558,301.9155042,196.8664355,33.80449198,,,108.4125991,,
1400000US06037651201,253.2470462,239.234375,209.3681321,142.6775746,218.0843972,,,,
1400000US06037651221,269.8199543,133.5062302,218.9441176,,,,44.05588509,,127.5648746
1400000US06037651222,251.2644264,205.3259861,215.8725806,,,276.9820862,374.1927073,301.9737374,241.7632743
1400000US06037651302,304.8773842,357.1977186,181.3404245,,,,88.27175173,,
1400000US06037651304,298.2794253,326.130394,287.9931507,444.3604605,487.2611465,230.5315109,80.69748858,424.1433768,312.5754435
1400000US06037651401,314.868965,201.3287483,,105.2997525,33.74038918,,,,
1400000US06037651402,249.975,214.1732082,243.854,193.7368549,154.3227716,144.2791405,62.93927472,336.1639804,136.7579894
1400000US06037670001,222.8577893,170.1236501,147.3304971,128.1501841,233.9078212,115.218784,58.4270142,,
1400000US06037670002,239.9990206,200.5739787,155.7761416,147.1040296,117.0335354,135.0315923,80.58192011,,124.2301843
1400000US06037670003,228.1603691,222.96,178.4041404,179.8287356,156.5430138,151.4485263,74.03340347,,380.2196307
1400000US06037670101,232.5416905,177.0133102,156.4514502,241.6780888,169.3184317,102.6864669,188.4598465,,
1400000US06037670102,241.3072652,199.8557702,193.1831766,128.4573913,121.1294655,187.8148724,127.7734064,190.1259601,223.044702
1400000US06037670201,316.3272231,289.610157,207.9878402,,,,,260.4295455,167.1699085
1400000US06037670202,316.8752525,304.4740831,,121.5530922,,,,,
1400000US06037670324,380.7628371,405.9096229,323.5474974,102.2195226,70.75749674,341.2912801,238.2208652,214.5242049,
1400000US06037670326,377.8959031,340.8175408,,,,,,,
1400000US06037670328,349.0267775,361.6888396,277.5447749,,,,314.5951063,,
1400000US06037670405,305.7941176,320.0016885,13.372,,,,127.1499499,,256.5267857
1400000US06037670406,242.3974895,278.9720015,225.1550775,,,,,,254.2579365
1400000US06037670407,279.4252577,275.9369814,246.6707692,,416.6666667,155.2044735,36.63135307,229.346884,222.2084781
1400000US06037670413,295.4481383,315.1986371,262.5945693,,,,,,264.5607553
1400000US06037670416,280.4471387,284.6352256,,,,,,,226.7731889
1400000US06037670417,273.8131212,347.6894186,368.1571294,,,,,,
1400000US06037670418,339.981276,326.2795478,,59.33945875,,,,,
1400000US06037670500,444.7763526,422.8650186,,,,,,,
1400000US06037670603,274.6787879,294.5095482,,,,,,,316.6858912
1400000US06037670604,270.5143513,288.0397326,229.625498,1451.383399,,268.2254254,,,226.5375673
1400000US06037670701,242.7176161,242.6005602,162.5525773,,,,,17.948659,375.97
1400000US06037670702,315.4607415,283.6150031,,97.14509098,,37.25473879,,,
1400000US06037700101,533.0657371,581.2689299,291.4058824,287.1726927,225.7848044,172.5632411,96.00530303,,
1400000US06037700102,513.5771134,915.9867925,372.4611611,417.311527,313.073046,101.881843,70.63197655,449.6829953,
1400000US06037700200,564.7351141,inf,384.7845588,292.1075882,192.9384537,170.6051765,79.82567359,445.8131561,
1400000US06037700300,445.5464286,360.5006636,376.7156277,266.1543587,419.5984003,189.0391318,68.39556681,381.447739,
1400000US06037700400,674.3477124,787.8978161,368.2954676,422.4256211,353.6184019,240.6328377,89.07487071,334.1443655,
1400000US06037700501,676.9962358,839.9738898,338.9367622,490.5710363,227.3000216,269.7346453,144.472622,319.0910831,
1400000US06037700502,677.6858169,639.0545567,337.6374232,392.9380952,112.9272214,343.2624083,164.1397618,377.333004,
1400000US06037700600,551.0039369,542.7852727,287.390334,552.4615023,471.2676876,,,114.7003534,
1400000US06037700700,660.7901018,587.1369823,,,,,,,
1400000US06037700801,429.8431545,325.9284839,305.8643317,469.5003681,383.6982346,134.1063299,112.3713041,306.6209774,
1400000US06037700802,398.649216,393.2681641,280.8376223,250.4566739,323.2024734,313.1318816,151.0758963,309.6565934,
1400000US06037700901,400.767277,443.1251302,285.0437052,293.44818,194.3333333,206.4620743,154.7618387,,
1400000US06037700902,373.9888818,350.8322398,312.9635135,200.6197531,238.123765,221.8900783,143.0343536,224.16,
1400000US06037701000,400.1547727,328.0271873,330.7915961,321.7560235,254.3387806,247.9370504,166.813721,354.0731229,
1400000US06037701201,411.9967152,468.2502744,298.9426007,1009.321062,657.9849212,693.1158419,30.96719775,188.2754137,
1400000US06037701202,251.6831262,1179.74655,511.280866,610.0745934,266.5075245,277.5866025,118.1038145,339.5718263,
1400000US06037701302,879.6499312,,385.0487465,578.5903798,243.5796899,244.4645854,101.9006959,484.834058,
1400000US06037701304,428.345095,531.9862204,531.4736842,223.4468656,116.7964567,263.4150641,134.3784653,385.7045908,
1400000US06037701402,1183.899704,867.3002874,446.2373887,438.1958891,213.5299653,139.9856993,125.7103321,369.6073414,
1400000US06037701501,652.6078049,,391.2064131,423.8623435,460.8437095,197.2873932,124.7753885,421.8760611,
1400000US06037701502,594.8202114,,396.5010453,253.0432492,168.5669782,188.2581478,135.1173287,411.8253119,
1400000US06037701601,411.1942811,440.1153112,436.3632011,284.3426083,239.5545527,251.657223,130.4231421,551.4126984,
1400000US06037701602,570.9084337,,381.7605337,359.6867033,220.3668048,175.1565223,100.6594726,383.0065708,161.787508
1400000US06037701701,391.9553333,900.3592058,349.4034854,222.1858065,258.287837,230.264889,112.7409593,475.0488077,
1400000US06037701702,673.8030201,326.5046174,449.8704348,368.5222772,216.8081535,233.0940907,142.7540363,568,
1400000US06037701801,350.6977819,202.701933,366.1631158,221.3987854,261.7673144,233.1292257,104.2501397,463.7553846,
1400000US06037701802,428.4342508,,326.9852728,246.3591302,207.3598749,170.5996,111.9909029,459.2474634,
1400000US06037701902,990.4509669,444.4358904,324.5261633,243.3178713,154.1452732,474.8976248,182.9736704,393.3777588,
1400000US06037702002,488.0851852,776.9942063,487.5670981,236.2967183,275.5126566,143.298462,110.6426307,481.392006,
1400000US06037702102,465.8535064,414.0042322,558.7020679,222.9061244,156.9041329,205.5798212,81.57656358,459.1967286,
1400000US06037702201,373.7108727,358.4231877,352.579096,409.87877,378.7683984,222.064164,102.981304,274.1848485,
1400000US06037702202,364.9015939,372.3381679,393.5764752,234.0574163,197.1820128,289.1037816,74.70690797,560.0621876,
1400000US06037702300,358.8098517,349.7224448,326.9080842,194.8868609,247.7667536,247.0842492,137.8069853,269.0521792,
1400000US06037702400,253.702274,368.3277778,248.2438012,165.2114326,194.6124635,147.6979866,103.5633582,260.0475871,
1400000US06037702501,262.6790154,318.1696044,244.0571096,213.7575591,220.6904168,100.9951758,230.3767632,242.954262,
1400000US06037702502,142.4545082,324.87636,255.981441,,,,74.01013827,55.55385353,155.569206
1400000US06037702600,254.1463816,218.4390756,164.1642743,140.4769704,124.8493266,112.196519,10.51722671,,202.1003552
1400000US06037702700,274.6689965,239.8277577,218.8689698,251.3570718,129.121481,131.5760431,49.34844869,,
1400000US06037702801,257.3075971,206.6516272,254.7896429,233.2886823,223.4994329,161.439995,93.08900644,421.9565657,
1400000US06037702802,285.4144981,259.7270532,256.5088757,181.4581882,159.1133787,84.70527523,113.4330385,,
1400000US06037702803,313.7980769,425.0235456,319.0286624,168.6927257,196.4347085,138.148398,107.3175778,,
1400000US06037702900,,,,,,,,,
1400000US06037703002,148.1210903,147.8903938,102.9378696,134.9581777,122.2904615,,73.47229234,96.07489301,
1400000US06037703003,22.26377953,inf,199.8729133,,,,153.8349752,227.3347751,
1400000US06037703100,153.4107799,147.8927783,,126.1391609,124.1498316,65.59634035,39.07020953,,
1400000US06037703200,149.6822074,99.71154654,52.05487805,131.2734774,98.25042149,119.0294212,28.36967833,69.79781674,
1400000US06037800101,197.4602195,200.8380481,158.50658,103.3354128,,,,,176.8665627
1400000US06037800103,314.9749376,230.3568688,,269.6657702,464.0774648,487.3616505,,263.9341405,
1400000US06037800104,396.8686441,312.5770832,,257.1074085,447.7835542,,15.15042239,,
1400000US06037800202,277.2069672,271.2604931,,,,,,,277.3424209
1400000US06037800204,213.6578043,196.1477138,175.770082,,,,,169.8584513,230.3503293
1400000US06037800205,206.4537815,204.8554443,160.399124,,,,84.50495356,,174.2270216
1400000US06037800206,239.3042493,298.7068182,,,,,,,201.6484974
1400000US06037800324,184.794602,154.1414343,250.5272588,,,,,,162.5573576
1400000US06037800325,240.8542055,171.6812774,138.6984969,,,,,168.4568677,241.3009479
1400000US06037800328,177.0423252,178.0961876,,,,,,,156.6698264
1400000US06037800333,170.2828283,276.0108318,175.7615318,,,,57.32284052,,283.8380074
1400000US06037800334,178.4823285,207.4516632,,31.99677523,,,,174.353271,
1400000US06037800335,294.5572391,247.4047247,152.5917903,382.5364558,,,,,174.3687151
1400000US06037800336,181.8008329,183.8653175,177.1277728,inf,,,,,171.9148936
1400000US06037800337,216.1950339,177.0317735,108.6237288,,,,,,184.6991576
1400000US06037800338,112.4945132,142.4190793,169.6674817,,,,,,166.3519401
1400000US06037800406,875.7179097,667.9240746,554.2986335,482.5035129,16.80921279,267.4813812,367.7563559,434.9415724,inf
1400000US06037800410,513.3722521,447.3515625,133.5610058,719.5318225,926.7871082,1364.562029,120.9284205,1325.177871,
1400000US06037800411,613.0893074,555.1382114,264.2540947,121.5030773,146.7123857,,,,inf
1400000US06037800412,815.689986,571.7969507,442.5862534,1962.493578,579.1740762,1567.913906,340.3866658,697.7122507,
1400000US06037800504,733.4255985,761.2281147,419.7027573,524.6910024,73.504,134.4912872,284.2061299,197.7637404,
1400000US06037800506,439.7617041,368.0425577,680.8122073,882.511029,601.3995029,311.4085838,172.8841247,703.7366871,340.7055882
1400000US06037900102,35.07934783,18.70817328,,6.087925957,,,,,
1400000US06037900103,23.54750251,24.26448737,,,,,,,13.23182067
1400000US06037900104,24.33435185,27.58053338,,137.0534106,103.9809863,,,,
1400000US06037900301,32.11298207,46.97431872,,21.56967985,49.72032318,,30.15541667,,
1400000US06037900501,27.44206009,30.43235812,23.45233266,11.31013363,13.56683509,19.79532229,17.55653527,,
1400000US06037900504,31.74396135,31.97189982,,33.7559322,23.70363798,40.47268459,15.08008188,,
