TRACT_FIPS,GEOID,FIPS,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
553701,1400000US06037553701,06037553701,158.50284123716773,140.43646645774743,,142.06317437996302,110.0006701419619,140.54408499661815,155.28992122827094,,
553702,1400000US06037553702,06037553702,307.18279376970935,399.0923157461515,490.46014366761847,185.2647180084096,222.89849829472382,182.97436300207673,171.27843376780146,,
553801,1400000US06037553801,06037553801,233.29649563266068,210.25171206115,292.4765670346981,279.3469440075447,289.4556708092667,328.58081246487313,266.13350438794635,334.13590164865803,126.66504315119445
553802,1400000US06037553802,06037553802,475.9766325978589,524.9605215347243,512.2768370460815,497.719634389253,445.8187468295306,440.9708835081769,421.7077288605569,,
553901,1400000US06037553901,06037553901,232.43468682458166,190.5839212070673,368.3853715805693,436.2321592131395,416.4192509872248,151.97740969149302,495.20442944485546,,
553902,1400000US06037553902,06037553902,796.5790344769175,632.4000014792687,564.927380387813,898.0483129780181,894.725569681197,937.5914210646273,849.7548059550792,,
554001,1400000US06037554001,06037554001,500.88437123043497,511.08832590309663,,615.3205899743338,551.6206452331259,539.3912971572794,551.7613811662409,514.8944244679849,541.9801598433662
554002,1400000US06037554002,06037554002,192.20049318553555,220.32627116719945,411.8549951845217,306.2202190373154,295.1359345215477,393.12048999215483,357.8396611409811,284.21258322438496,
554101,1400000US06037554101,06037554101,281.9146260508576,276.21407596953827,303.69574568226835,303.328702092777,390.0097501381894,414.0061007451831,319.13428522632887,,102.98288432375949
554105,1400000US06037554105,06037554105,422.2517461175242,325.82228206234345,198.60855834918527,371.06977167549644,174.88190276093917,274.142245177919,297.13970659120025,,
554106,1400000US06037554106,06037554106,377.2579877164844,352.8177196763044,590.6258526147602,364.12254141341674,425.27958183780055,443.9532556937779,580.7478432593385,,299.7491019874105
554201,1400000US06037554201,06037554201,438.4446284681824,414.918212093743,247.59984667614603,427.8159030724198,342.41535467873894,311.7998581020338,236.65469523858832,245.0241250138007,
554203,1400000US06037554203,06037554203,272.7494939674946,200.96383609346117,210.49021493442694,263.9788468422275,222.87707599138062,247.93345796764163,205.43664659613293,312.5517225380783,
554204,1400000US06037554204,06037554204,124.3220945561886,50.21838959870696,94.46338567798945,111.83290714852068,123.77711086752356,110.13006955336097,91.8074229057986,206.10145144251672,
554301,1400000US06037554301,06037554301,728.5849694697063,695.7366111521659,648.0631117741402,679.3679706922497,685.4478633152543,519.5010177295812,697.7574165434805,,
554302,1400000US06037554302,06037554302,293.2136061983188,310.419660266283,324.9920346743149,296.4006455944227,382.20645702471967,368.87795315864406,364.35272206188233,48.2629905469304,304.0594793526166
554403,1400000US06037554403,06037554403,376.40540211904704,402.7795585109606,347.7117208290298,376.2966184147769,137.94074782067932,344.9251390665712,311.6171968278029,64.39810615217279,
554404,1400000US06037554404,06037554404,775.3913100965669,545.040067975794,664.252194133518,563.2863413516013,551.542716844534,597.5484342664129,615.5053206346722,562.0640268729553,396.04456430272296
554405,1400000US06037554405,06037554405,547.6595497704224,469.8439830855865,835.1986495461512,690.1307826203775,699.5956236497423,416.1529502398886,1002.0710288420228,,1166.4479681675996
554406,1400000US06037554406,06037554406,402.06478537382554,360.2598978573831,743.9898906440809,327.0726745094172,654.0476183958065,439.7273521518248,341.0196080628686,,549.4629268660948
554511,1400000US06037554511,06037554511,286.21343837467884,268.4181086159732,281.406219229843,,,,,,
554512,1400000US06037554512,06037554512,227.50347579132534,221.00973991070788,,,,,,,188.35648586706532
554513,1400000US06037554513,06037554513,163.7383888913226,139.7937492509565,166.6612228908068,,,,,,205.00831223271553
554514,1400000US06037554514,06037554514,309.7689070878647,290.5684518519881,410.5135831082376,,,,,,500.5400497805904
554515,1400000US06037554515,06037554515,265.99012567625493,240.21350570638802,200.60086577683185,,,,,,
554516,1400000US06037554516,06037554516,263.3364480057756,244.9178745193871,,,,,,,
554517,1400000US06037554517,06037554517,268.1114863506133,255.85784300661265,,,,,,,
554518,1400000US06037554518,06037554518,299.6473522699166,268.5684657789369,410.6431392362987,,,,,,428.6785607449451
554519,1400000US06037554519,06037554519,106.59875126962962,84.04025492365781,77.50159895576351,,,,,,239.92924991076515
554521,1400000US06037554521,06037554521,171.46530694270425,177.25930087876492,81.86831835661205,,,333.065742502966,182.4422936768266,,399.85066543887615
554522,1400000US06037554522,06037554522,279.28717985070585,262.15906269906725,,,,,,,
554600,1400000US06037554600,06037554600,677.5553885317555,735.9345195939162,398.9302142411375,,,,,,
554700,1400000US06037554700,06037554700,211.51053778912873,240.98432240222053,,237.34029665593076,,,331.8820548918117,,
554801,1400000US06037554801,06037554801,231.7083339846488,187.19080147736625,,342.80706564458376,487.68885530428406,,482.5503698302683,,
554802,1400000US06037554802,06037554802,619.6480186398882,548.1193378553595,916.9712934499153,765.2128684777676,792.6293804814957,785.354587537893,833.8911802742696,,539.1115857942532
554900,1400000US06037554900,06037554900,348.95644413864693,395.7561339032138,747.9871591210456,381.3190379495587,436.4723911435127,385.32965751240295,222.22632803872673,,
555001,1400000US06037555001,06037555001,390.73754127248196,261.2065857083056,639.1861235817934,557.6858399100078,592.474887633123,607.8929194078762,595.1158626024346,,227.77514494521398
555002,1400000US06037555002,06037555002,257.1023536705609,236.50166692311848,300.3534162034907,260.7782267236902,126.54049692962981,228.85679499153872,208.0120677565777,,
555105,1400000US06037555105,06037555105,424.7997829743126,400.76684303779007,354.0978260905179,433.6161056271384,404.23283290956135,495.4943314186635,489.37227510473826,96.39359741072465,247.14053190401847
555106,1400000US06037555106,06037555106,587.434579427363,608.0076670271287,591.4882104258763,597.2516100189823,657.4246275050484,664.8874813734354,634.7049185059464,347.49586965131135,
555107,1400000US06037555107,06037555107,223.46832482684448,186.22300267973418,174.0758281103291,460.5735379295957,,,156.81419550976995,,65.79077049669631
555202,1400000US06037555202,06037555202,384.9093067288762,368.9539833443081,,,,,,,708.9761666303657
555211,1400000US06037555211,06037555211,347.3454498570849,307.2647347943096,541.8863120152868,266.815851500757,341.8047166644934,341.1651728713871,134.7900342698132,,
555212,1400000US06037555212,06037555212,318.1026638521206,399.18224307408747,511.42277401870774,312.3427462835402,239.05787814075333,350.918838496653,385.146976623667,511.42277401870774,519.5023292938365
555300,1400000US06037555300,06037555300,782.5572192902986,913.9540754020622,,180.34084598007388,,528.7452599918284,,,901.9982794020481
570001,1400000US06037570001,06037570001,928.3285815854173,834.6327281016364,,758.3318961490534,733.7473574110144,1094.1511162247798,1101.8274373185998,,
570002,1400000US06037570002,06037570002,580.9560540757843,596.0088737521525,,,488.9638861600296,470.9445005090305,582.9322002119311,,
570003,1400000US06037570003,06037570003,538.4600210178014,578.8984167873801,,736.0313535979353,728.2204338995332,878.6098645298607,811.4438788380262,,
570100,1400000US06037570100,06037570100,680.8203224716756,680.151928542066,,447.6792025127856,,539.9536736476028,,,
570202,1400000US06037570202,06037570202,402.3463964211053,302.38087699765777,891.1621885588993,456.64934972586354,908.4041137895242,590.9997958064633,1116.5433772262795,,
570203,1400000US06037570203,06037570203,565.0570600103686,533.9621903545599,602.1607868221184,783.4655396636316,566.1048846562712,387.0803534732144,442.47210121020373,307.3774599355948,606.4229462498367
570204,1400000US06037570204,06037570204,217.2622849020668,246.17717825379933,,239.4794488065716,344.8418123109168,409.8309395657331,359.40620519780873,309.9212938212147,
570303,1400000US06037570303,06037570303,223.31043634477317,102.67890052057349,,285.2652113848672,287.7063672547087,233.1057746347101,223.85911256121622,,439.79550095693776
570304,1400000US06037570304,06037570304,261.1939759947871,258.6825052703692,,240.72518909541955,238.9004732391625,228.9771232700479,235.61579866898296,,
570305,1400000US06037570305,06037570305,175.75217531521406,144.80339369421364,,570.5740937948199,,501.96315962515416,177.39247223826038,,
570306,1400000US06037570306,06037570306,263.48634484534585,187.53681213825865,,388.130505779638,379.21040543089305,336.6847619734735,356.77147266104936,,
570402,1400000US06037570402,06037570402,407.6766792890164,727.5460502705125,,465.2853247869688,507.7724578093354,,654.6994609370623,,
570403,1400000US06037570403,06037570403,554.2617188727044,660.8062844218807,,568.186606586223,582.6108905129942,615.0074306724596,491.93493498998964,,
570404,1400000US06037570404,06037570404,515.6538608689867,525.7109775147898,,469.3735560322867,450.2435936122399,355.39953475178413,355.3092197532217,,
570502,1400000US06037570502,06037570502,1023.6454453785548,1011.0028695151902,,1073.9923672288683,1042.2042146065055,1247.480790786576,1226.52074839934,,944.8792857196381
570503,1400000US06037570503,06037570503,454.37381956806644,362.59690659901617,,501.10260841474656,435.86114921150454,485.2073499995419,425.1657882024892,,
570504,1400000US06037570504,06037570504,413.9532909228932,303.13644529451324,,434.71202731469475,565.1734112480978,552.9084485480362,577.7222600526788,,
570601,1400000US06037570601,06037570601,653.1783704790369,485.680584917037,,665.8531440396242,443.17901654518056,521.2731817983661,471.6165058085691,,
570602,1400000US06037570602,06037570602,544.6031384153758,513.6259701087865,130.78681586866682,343.934172286209,424.14416805395183,642.666849758407,874.9176239646329,,
570603,1400000US06037570603,06037570603,153.29284253306585,262.4293558932072,412.5974358167493,252.94789884412674,,290.84386030251784,329.14751083516995,,
570701,1400000US06037570701,06037570701,545.4693015115658,556.6706009426628,226.0604593235831,,,,619.7279763792768,,228.52499631028238
570703,1400000US06037570703,06037570703,244.22345450209204,208.95105832335364,,,,,,,139.10085547621173
570800,1400000US06037570800,06037570800,466.80351511411783,476.278435973493,,,,,,,
570901,1400000US06037570901,06037570901,284.1228576321659,241.2453325236523,,,,,,,
570902,1400000US06037570902,06037570902,265.4495323222184,291.30958372301876,,397.5141656800528,,,,,
571000,1400000US06037571000,06037571000,289.70903392424714,242.55095534120323,,,,,,,
571101,1400000US06037571101,06037571101,375.80506646169556,388.00982441599297,,,,,,,
571102,1400000US06037571102,06037571102,332.28186789416014,324.3375053770004,,,,,,,
571201,1400000US06037571201,06037571201,345.7519692962488,365.0695278312493,,211.45978669281294,324.5737999498717,342.04378021385503,203.03282708847706,,
571202,1400000US06037571202,06037571202,441.7322392847667,514.8625209211685,394.13647443361185,,483.8877977302221,551.7045203945372,468.3620571105475,299.9225379730871,
571300,1400000US06037571300,06037571300,281.10712475411003,117.31362470896327,,,,,142.53226195712108,,
571400,1400000US06037571400,06037571400,488.5659011141861,500.81334582819295,,,,651.6828892307325,560.639684652274,,
571502,1400000US06037571502,06037571502,217.17149227609534,212.6714417316163,233.9236167206679,29.838295107843095,65.5264096481192,550.2763745784457,209.26907075762102,103.10832271770796,
571504,1400000US06037571504,06037571504,268.0877160940032,245.9986692879072,,,,,166.89561168271445,535.586998841266,
571505,1400000US06037571505,06037571505,374.7859552623887,322.31718158326305,,80.70323802957982,95.62404972592395,104.85830276953763,186.96293343553117,100.2831972171585,
571600,1400000US06037571600,06037571600,48.60495507325368,,,,,,71.93326877097421,,
571701,1400000US06037571701,06037571701,229.43935538902872,149.03971881585636,94.52100312937426,214.2300974498828,188.91269624411927,256.4502390635221,277.4980498413217,,
571703,1400000US06037571703,06037571703,335.93483146112544,306.2631807853073,127.33140508910601,312.89967475134404,196.96401995309031,174.9791062811379,185.03299333736896,,
571704,1400000US06037571704,06037571704,222.5037852124742,132.87801073076128,,221.80447524904622,157.56729284754246,65.32002781800527,91.07459040197742,176.1321470348567,
571800,1400000US06037571800,06037571800,527.9518520937681,475.32817777062746,800.1434176541109,121.17536395798466,647.7168692942647,1049.480341353535,900.6800448053882,,169.55927180863432
571900,1400000US06037571900,06037571900,453.7891244251831,431.52020087311024,837.2223938817344,491.86337254463484,784.9835816359555,341.97048886766595,503.8002169662504,812.9306521687458,
572001,1400000US06037572001,06037572001,608.2128420126686,622.0316508846081,,634.3237814623936,558.9493928736438,189.94512879732125,298.488892150433,,
572201,1400000US06037572201,06037572201,347.15293388349903,401.19956592284103,696.4674370292796,433.1675834692088,239.61100866205933,177.1952658712754,156.87799319329693,,
572202,1400000US06037572202,06037572202,277.0690794390298,281.19229650825076,,102.36456360372628,290.0214734708916,58.676859761828375,132.972751610471,,
572301,1400000US06037572301,06037572301,346.14016076604935,861.3900713925025,,377.68177379193435,620.387571847661,308.82139908722587,488.2221943645884,,
572500,1400000US06037572500,06037572500,281.4750758947572,330.2431064432451,,395.0547720635375,,,241.28825832022736,250.32509372371405,
572600,1400000US06037572600,06037572600,559.4596709621155,537.4997362842379,850.1980141413185,547.0582430169804,790.0761776094013,835.3035549650299,707.9105183483921,,
572700,1400000US06037572700,06037572700,482.21121982622753,410.73029920263434,112.46077328690903,449.7753661010228,309.8582074124385,482.03013406151115,266.1799578916792,,
573002,1400000US06037573002,06037573002,393.8027011351238,,,375.61795179431783,361.5320867848794,361.0292534975934,438.9802334822655,,
573003,1400000US06037573003,06037573003,138.66142743383875,122.68548407187394,85.40668929066477,127.88382435323393,85.00547470896251,106.03358622501712,84.92306361529201,,
573004,1400000US06037573004,06037573004,185.1711987513653,185.14701549737467,387.0735006781523,272.36835879039086,285.88588700719464,293.5204215985125,303.01161377959545,,
573101,1400000US06037573101,06037573101,329.28815294223267,414.67141178225074,302.32242118931333,383.39656245985896,225.02072957097735,283.18309263156266,232.88926145342205,,
573102,1400000US06037573102,06037573102,266.17212462488135,261.01569743691505,,306.8323693103717,365.2128129001033,357.15989560167725,372.12018123720577,,
573201,1400000US06037573201,06037573201,245.26928770514533,,,243.1186859827454,291.7670244807705,268.00454109769345,209.6901846895934,,
573202,1400000US06037573202,06037573202,249.03143531952023,203.59346234559314,341.0407596443689,250.54493475534298,235.24342621852722,236.1779546711718,242.47448194755418,320.786645436584,259.1056395668545
573300,1400000US06037573300,06037573300,117.99689022887526,178.88893160529187,202.922599963811,114.6398755345442,138.2641936666972,119.62927637737293,103.15532473671846,,
573401,1400000US06037573401,06037573401,210.79397189621255,211.22079731116864,418.8882929382157,246.9405143633714,288.0859818840488,145.36925089324686,268.4509869981349,,
573402,1400000US06037573402,06037573402,193.2486199762493,218.0619799109309,201.40178610439577,170.80528321278229,136.91062286618597,75.06089611532282,142.66824539331725,125.85097538051272,94.10824048623493
573403,1400000US06037573403,06037573403,126.62509117814075,140.13687763848816,184.46648996366594,358.44443074623587,,116.8858387849146,210.89917197510178,246.89879780553827,23.18177388809611
573601,1400000US06037573601,06037573601,273.92958782878065,270.80511740147705,,,,,,,
573700,1400000US06037573700,06037573700,558.5536501283341,513.2703352207973,,,,,,,
573800,1400000US06037573800,06037573800,464.2582243088275,629.0912311809589,,,,,,,
573902,1400000US06037573902,06037573902,301.42808136423383,280.0014351250651,213.239049639243,,,,,213.239049639243,
574000,1400000US06037574000,06037574000,604.5537687606079,445.94080392781774,,,,,,,
574100,1400000US06037574100,06037574100,651.248232079538,646.0348742410929,,,,,,,
574201,1400000US06037574201,06037574201,482.92903135071833,474.65066005130575,,,,,,,
574202,1400000US06037574202,06037574202,234.19911857890938,206.67580745002135,,312.2292661069721,328.0650455588733,,945.5617422144073,,
574300,1400000US06037574300,06037574300,964.0774990279859,1012.1517212174971,,882.922199583639,,,454.08144545063544,,
574400,1400000US06037574400,06037574400,474.4374197355109,558.3701859277521,,,,,,,
574500,1400000US06037574500,06037574500,313.19498183292546,394.53178485656593,,,,,,,
574602,1400000US06037574602,06037574602,124.32505261425592,124.51777335898863,239.95695226665362,,,,,,293.670777085924
574800,1400000US06037574800,06037574800,286.9469271969672,272.2680762181425,38.65299408654689,52.914880650503584,53.67379635640839,35.799585593153715,113.16848629226368,481.9478574428091,
574901,1400000US06037574901,06037574901,316.1572852018148,296.42459169830494,334.5482562453332,378.2947127521842,200.55597936156371,320.54356356020213,347.3036720646511,496.8835466346927,
574902,1400000US06037574902,06037574902,216.3249077988094,255.22424246622742,529.1843016438924,106.822759513309,487.4273506275669,543.9264624542986,596.3549388972008,503.94153797645356,
575001,1400000US06037575001,06037575001,412.96424365739455,325.66074100467483,609.2510578729729,647.5187914874739,527.9145612831069,651.3858816246718,529.7187088791526,520.2582905053041,444.2365741056409
575002,1400000US06037575002,06037575002,330.5746220729876,272.05641988168975,314.4560918866164,392.1232690364434,425.27517433433314,325.01613267045997,257.5361080881409,36.8310868513034,533.5406095762579
575101,1400000US06037575101,06037575101,184.85279049467675,219.69204738604466,173.7960691502627,192.4441608602083,191.6834003648131,180.92130633510777,196.43438512113886,190.8712604437965,180.81537364140385
575102,1400000US06037575102,06037575102,353.98921634333647,,,399.0434464679421,344.4843966746329,394.43350557499105,309.3805647156703,30.591952249786896,
575103,1400000US06037575103,06037575103,258.14540716781573,438.6879753366214,299.5822189385539,274.37438248172907,261.5373439671163,220.77274976088194,229.01180357961448,218.31772043202446,
575201,1400000US06037575201,06037575201,133.1815178052134,105.97760743645244,37.33561626658758,115.25328400094287,122.83021269452189,144.22134989966838,168.1202697025231,155.48846250256577,
575202,1400000US06037575202,06037575202,288.7014917136951,186.00809072078508,288.4085978467554,257.35598439986995,292.1372356155848,288.7378066067947,253.0274693882615,,
575300,1400000US06037575300,06037575300,200.15367850556214,,333.8464662837246,173.08381760577618,188.64235363896472,193.84678483243462,202.58841917848127,,
575401,1400000US06037575401,06037575401,289.90823530938684,,391.2183150276809,260.42241364277237,180.83703413069935,131.27320222721357,204.2126149112344,,
575402,1400000US06037575402,06037575402,346.153194547456,,118.69113219238555,349.9890038610419,395.6608039792666,337.058441354543,312.9682518138049,,
575801,1400000US06037575801,06037575801,58.453742883560096,,,91.13566740845091,90.80353158727415,84.67512535182424,84.84576916713335,,
575802,1400000US06037575802,06037575802,275.4069728110235,302.9579622668968,395.074462636368,267.29972763495863,258.5048963961682,247.8226582631508,245.2895185583369,257.60671915421887,
575803,1400000US06037575803,06037575803,226.12578143714563,,124.47469120670432,261.5477304150569,205.58030203557314,172.19799862529487,186.73341504344222,111.35761899949104,
575901,1400000US06037575901,06037575901,222.9469317006103,268.7315934087448,91.45775444280035,235.43370529701383,148.1164378238708,198.64738283897825,205.0970034801843,,
575902,1400000US06037575902,06037575902,398.08012629619935,,415.64497446128104,382.48080148459246,426.2024735044581,384.70579539262854,385.17621380058824,361.2195219689921,
576001,1400000US06037576001,06037576001,274.5640045789925,,18.283151713191785,251.46345894937193,140.921795991392,152.5725371030768,138.27589448655914,61.12419977342671,
576200,1400000US06037576200,06037576200,274.79752371949394,,210.23291553461854,305.74613682113073,246.38299331660687,329.539682668827,354.0412734583824,364.46263069362107,
576301,1400000US06037576301,06037576301,401.1093228737987,,188.70748561602912,456.38855794403594,313.45033230997984,314.45417068167006,298.2836334899606,135.3712537803278,
576302,1400000US06037576302,06037576302,373.8147717825236,,323.73028750611735,348.9245804268502,430.3950047126501,360.799765516017,360.915426743288,,
576401,1400000US06037576401,06037576401,183.78938836960825,,225.76576429831672,190.17130259263925,205.03078874156054,196.74708668784035,220.71352967259676,99.93289930792042,
576402,1400000US06037576402,06037576402,231.00952528039073,,,263.24261408685715,261.76929801484465,263.59431825983756,231.87318437914644,285.58448324341083,
576403,1400000US06037576403,06037576403,536.091959781067,,368.4066482577359,536.6878475397066,542.662103643842,562.5949482547891,560.239375858399,520.3148293091988,
576501,1400000US06037576501,06037576501,257.55818503650676,,391.31630249317146,262.59015418442254,200.91747072226042,230.94887556781467,362.2866314795197,467.6267752063476,
576502,1400000US06037576502,06037576502,246.53650113555682,221.37406707797808,359.3389187355782,273.0100878739065,210.50326576980592,262.97292591752137,229.31243437639412,274.84935380084414,
576503,1400000US06037576503,06037576503,292.11573626940583,360.1292141371307,,261.57344348860033,316.07307507387594,291.0924001464579,291.45905985239597,265.8114376138563,
576601,1400000US06037576601,06037576601,395.09097583465757,,36.51365880385794,343.7704680708837,325.2551329791705,337.09344437915075,223.92888468835025,110.45327486572438,
576602,1400000US06037576602,06037576602,245.78003928612594,,33.7641105814945,230.1573234891291,229.69987912323586,166.53220428608688,159.27904706192925,222.51463344683768,
576700,1400000US06037576700,06037576700,248.5707711495332,193.04440571978915,55.39081548930572,286.54021293501745,318.2070871608251,300.7729893410811,301.6045611508629,323.9067456975706,
576801,1400000US06037576801,06037576801,187.08637019156984,117.53972771787764,175.16138807821045,185.19333591538205,337.49924971843944,256.05619458310935,240.94950640418017,142.07518465929235,
576802,1400000US06037576802,06037576802,427.69822528785613,342.95795624285665,432.61528557847294,425.5377607231874,442.1010108384731,382.6190241298977,420.8698752108298,519.5096641928004,
576901,1400000US06037576901,06037576901,636.8166544799013,759.2425648957691,757.351029828029,658.0857242124683,655.0144697579655,680.135798313383,691.1484721762984,600.3476682272408,
576903,1400000US06037576903,06037576903,380.1815430179064,,374.8034031992112,340.2209930652874,340.08688228385927,333.76599857436287,342.49102177684205,319.92955246131646,
576904,1400000US06037576904,06037576904,215.6040486174112,,360.6336690161157,230.89023896066027,190.6328575111755,222.91255256051332,210.98797991154916,280.3424933319396,279.3071356707681
577000,1400000US06037577000,06037577000,163.73084901238641,139.18294486061026,175.2833159235597,147.70719508122951,165.85883744674146,152.41152145698905,145.658263411681,36.139795522334595,
577100,1400000US06037577100,06037577100,563.5008728359159,647.2488737039338,665.8702233026337,561.0807973339263,538.1149938212436,510.60593590675484,571.3825458461772,712.2512280301708,421.8352435642344
577200,1400000US06037577200,06037577200,381.23507052924174,430.6238938062783,180.3677010709476,333.8921986752442,218.86258397087494,224.0398008624356,176.93477366138183,102.97870344946507,
577300,1400000US06037577300,06037577300,217.51407736484035,182.85988197045737,155.2102911497522,204.18719481599553,155.068322475806,178.16917394950684,160.87134223620674,103.06808838173866,
577400,1400000US06037577400,06037577400,234.21098071829783,258.8902509998421,118.68687195945978,244.09167628915586,259.44379889947777,203.33359362995614,236.74742291689284,225.39423625435748,
577501,1400000US06037577501,06037577501,148.54507723935194,134.257707020265,120.08673266509889,173.2290507198771,283.970617746395,116.53685628834629,204.67982355286566,207.27632693964296,
577504,1400000US06037577504,06037577504,34.59588214919728,,35.1692649962034,41.39573869304605,41.05242899024337,54.39519804332486,54.84679312023654,39.13011639127022,
577602,1400000US06037577602,06037577602,253.62739394530823,296.4536089981978,184.83355223410638,,,,,289.65892545219367,564.1977925832472
577604,1400000US06037577604,06037577604,,,120.24098121715483,,,,,,71.40633969563325
577605,1400000US06037577605,06037577605,222.05934822929646,192.03390840004778,77.4437701758789,353.89125674004504,321.0357153107053,147.26730108540735,270.4780757256704,336.60056089339236,140.24709754539214
577606,1400000US06037577606,06037577606,184.70957772979045,179.16059299920505,46.93636963890841,206.28920256757578,213.81705577781503,85.8792326041,60.92439121954614,291.5219531108093,91.06514937826499
577700,1400000US06037577700,06037577700,257.3060351034042,273.657898341303,,246.29158343772409,217.8821056385604,318.4851597129707,311.5576081923105,,
577800,1400000US06037577800,06037577800,388.36741297711,431.9148288586005,,738.9993313455637,,367.68294012661073,403.72116908918457,,
577900,1400000US06037577900,06037577900,299.75011955477555,396.9245573574266,940.2740017301678,625.5058576496452,732.2831586150227,258.8846564847261,924.0132615035925,1043.7473543542146,102.35249036304913
578000,1400000US06037578000,06037578000,331.67996746235644,368.3656626110818,46.81730699590313,346.76773646568785,196.7529622040835,287.9613501087328,389.489288123839,,
578100,1400000US06037578100,06037578100,,,,,,,,,
599000,1400000US06037599000,06037599000,180.95844942985696,331.9926231309018,195.21351605674997,168.8107848465915,191.59705982108775,186.19476796108484,198.90087781785166,384.1101955290441,262.46299625599687
599100,1400000US06037599100,06037599100,,,,,,,171.57563960535066,,
600100,1400000US06037600100,06037600100,483.9149403365832,332.91687483946373,,442.96867628795457,407.78359664385454,409.42263247136606,329.28065934647685,,
600201,1400000US06037600201,06037600201,633.433559631754,694.0420882598062,,656.4024153213032,656.2394425669327,659.9726885075761,651.8657986830746,,
600202,1400000US06037600202,06037600202,373.04956189341135,304.3199723561253,,355.508731814334,320.4605006089026,352.95701898454297,289.26347769990264,,
600302,1400000US06037600302,06037600302,825.0672344121242,808.407116294611,,751.0326860023163,393.29747873032454,513.5261524212417,427.16342149842905,,
600303,1400000US06037600303,06037600303,662.8058711836578,348.4045275419534,,568.0978237838357,578.5719716059001,638.040231167524,604.870927617123,,
600304,1400000US06037600304,06037600304,690.0493673997971,724.4244037599635,,791.6158690794383,822.100925440604,803.1963789002696,646.4827947696879,,
600400,1400000US06037600400,06037600400,1005.7338283926416,994.2786039754773,,401.1636851635187,964.5662743990229,854.0358390675113,295.0933335258761,,
600501,1400000US06037600501,06037600501,1142.775336696169,1111.735767999809,,,984.8640258983785,974.9100436395792,961.8200169548257,,
600601,1400000US06037600601,06037600601,894.154179431086,913.2046662780565,1139.899611049162,501.3344068726454,914.7830970544749,1129.030368978101,1092.7780913817205,,1155.7708098056128
600602,1400000US06037600602,06037600602,694.5016747214,857.429013384448,,534.0327372052426,990.5797824156464,1046.1951203828137,1036.1510290244182,,
600702,1400000US06037600702,06037600702,476.14573293849276,547.6640422536107,,595.1309898991879,381.58890066924897,389.95702156982225,690.1113442292734,,
600703,1400000US06037600703,06037600703,251.07882647500873,228.2737914322489,555.9977518599015,,,364.59463849977567,,,239.773943887915
600704,1400000US06037600704,06037600704,536.0623490699195,562.24972216933,,295.65634858586765,379.64183369613454,485.43753165632285,364.4288954639549,,
600801,1400000US06037600801,06037600801,266.31496532198776,248.54434783102778,,304.48027313125283,334.0150546166888,376.63722881208224,396.0311080897335,,
600802,1400000US06037600802,06037600802,735.9996935729921,700.1859319573994,,582.3034321029334,384.4557818877169,687.6710041021488,604.668323644504,,
600902,1400000US06037600902,06037600902,371.4598063321412,313.7841221857709,515.08680581526,334.9415249766264,444.0811623612604,475.1715225016354,460.33980904282686,88.88379824568072,
600911,1400000US06037600911,06037600911,396.04737880137833,349.7688680767515,339.0545938844005,338.4494618032438,358.3719295793702,464.35650780091805,510.3478411331457,412.8145467941232,
600912,1400000US06037600912,06037600912,269.86923303108455,168.76912929848697,124.96047432150702,266.407289875327,163.01893911081413,297.587740053331,266.722658144229,,
601001,1400000US06037601001,06037601001,329.43276176961757,386.1076249419534,363.8448898228917,181.85764218547453,95.42803159653091,248.9192251688578,256.5193222158657,301.04778720239744,
601002,1400000US06037601002,06037601002,620.7872483608326,342.4810606609033,397.5755170132421,697.7194492784364,692.7827019915612,709.1003271467563,641.9821808330565,557.0800289619674,
601100,1400000US06037601100,06037601100,1030.9782791986581,1424.9058810546685,1053.6591292899461,1030.2379023744165,1044.3835883551678,1047.4641115625304,1213.0438769042346,1163.0091734469022,
601202,1400000US06037601202,06037601202,445.7504264704008,399.42247185022615,,600.5542587175321,696.6516854963002,714.1455015361088,190.49629214937218,242.31357016365612,
601211,1400000US06037601211,06037601211,409.95963811111335,376.62446628529506,380.3388434993618,455.50057120470956,353.25434164084504,362.1105493508174,368.23904300624935,383.2238275458478,
601212,1400000US06037601212,06037601212,593.6726604152572,,493.7756312108995,576.6978617128004,508.82642687507047,507.77768238819215,520.6718819019126,352.00176625020885,
601301,1400000US06037601301,06037601301,638.6673936170267,585.6689398682842,,577.3387200589789,688.2272009286648,742.5190548877288,518.1089145601684,,
601302,1400000US06037601302,06037601302,388.04516261444627,670.112718609889,417.08948785813527,441.12801957617955,507.3064473668542,492.9207874813652,432.9799303366816,671.981011564321,
601303,1400000US06037601303,06037601303,571.02822562593,,441.4813950785758,579.47943341909,567.2376388708328,571.2795038703674,576.7745859700207,333.66304362670576,784.7895029367484
601401,1400000US06037601401,06037601401,297.9495429964634,253.15621806156594,375.4439817442427,242.81454507168345,400.6652697995481,415.04192512243003,435.41104873164966,448.1670922999929,
601402,1400000US06037601402,06037601402,372.1680169871994,178.7783502643848,603.2670275098237,271.44233740551215,226.88054630803907,500.03641648848185,507.8609074063496,,
601501,1400000US06037601501,06037601501,502.6998698801601,513.3172957812353,,540.040979835244,530.5418547649244,426.57100108327006,510.0155906248308,,
601502,1400000US06037601502,06037601502,358.95745146656157,148.87679611327275,610.6618364493723,380.1821643581581,337.70241021578823,485.77136058439794,360.5233020771712,,
