GEOID,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
1400000US06037502500,1178.745019,1060.51313,878.7241012,1026.939502,1017.915496,880.0775162,994.865772,,
1400000US06037502602,555.840468,545.4375388,827.5100579,506.9903847,760.3554751,,778.8620558,,324.3395633
1400000US06037502603,194.9902963,190.9636379,,279.1042579,271.2528608,307.294258,,,
1400000US06037502604,341.785024,323.9784305,,356.8261266,356.5829338,28.94561082,,,
1400000US06037502700,228.8253605,267.7001637,337.9044061,222.1108166,,,279.1198653,,142.3859772
1400000US06037502801,224.0512681,195.6105403,307.1733695,92.41640509,,,,,225.8691406
1400000US06037502901,404.321924,388.0627909,,298.634727,197.8241403,37.94596203,,,60.44506342
1400000US06037503000,614.1346504,678.6366226,204.1138196,654.1835968,506.6253846,299.1167662,195.37275,,
1400000US06037503103,829.5587575,857.3678161,855.0779388,830.0601151,554.5296234,803.3706791,625.3014266,,
1400000US06037503104,865.5818473,858.1061637,653.783873,934.3264874,949.892647,570.3844856,645.5634464,,
1400000US06037503105,916.090284,914.8625636,1131.881493,864.8510479,1059.86436,1095.57473,1144.849724,847.6803576,
1400000US06037503106,744.0644155,675.1155135,730.1558047,854.7197609,852.2392299,729.6297479,586.1975066,472.0960107,
1400000US06037503201,634.8994843,562.8344918,,582.9652055,1067.793585,587.2419396,,,
1400000US06037503202,350.7278754,376.7922719,684.0898894,195.717657,292.5370827,254.7340555,214.4447008,,547.9275073
1400000US06037503301,280.3902485,225.8581223,,559.1284991,,130.7926078,102.692771,,
1400000US06037503302,191.9981099,224.184323,399.3652278,200.1088182,408.5114164,350.1647652,307.7376991,,
1400000US06037503401,675.6824708,696.5530652,930.8072414,783.0036476,838.1596171,369.1069718,392.5227061,,522.6397855
1400000US06037503402,404.8616546,384.4464108,459.7045317,611.9762731,,,481.2436125,,385.6095461
1400000US06037503501,376.7769002,369.8237416,523.9685258,395.8333907,308.3962661,305.8453653,244.472958,,
1400000US06037503502,318.1050885,303.8724283,258.9737341,109.8880467,,490.5900533,498.6929014,,
1400000US06037503601,474.0320282,436.1570398,498.6441192,330.0326228,,,657.9730251,,
1400000US06037503602,157.5139736,153.7910426,,,,173.1550599,,,122.1599951
1400000US06037503701,481.7164122,433.1171088,,,,,853.6043653,,
1400000US06037503702,582.0256596,622.4402233,875.0170142,,,417.2976441,240.8753049,,
1400000US06037503704,70.9723065,214.2007597,229.8912201,,40.01504877,,143.7367408,,243.1174755
1400000US06037503705,291.2471816,268.3157667,141.0187448,,,,,,245.7300657
1400000US06037503801,311.8902343,307.7894378,71.88335337,298.058883,,,,,
1400000US06037503802,264.0529513,273.2481205,109.3742732,,,,,219.0566164,288.9325837
1400000US06037503901,297.4085994,314.7350583,,,,,,,
1400000US06037503902,572.8595269,368.8545675,,,,,,,
1400000US06037504001,458.5072223,437.8141381,,,,140.3095388,198.6450032,,
1400000US06037504002,380.3186141,426.2376464,,364.2773107,445.2858688,,461.0360335,,
1400000US06037504101,407.7594241,457.1132289,505.0278253,,,,458.9910988,,
1400000US06037504200,462.7111954,201.0980648,417.1854807,464.929542,530.191765,848.1089048,325.7024826,,691.5212681
1400000US06037530005,541.5014647,522.5662107,838.0433055,,,,814.4239992,,312.572315
1400000US06037530006,126.1870202,193.9006402,231.8695321,20.49665378,264.2656586,413.7143051,340.9952598,,401.7160096
1400000US06037530007,295.5834952,380.8817243,205.1185796,589.8964947,620.2744277,563.104972,505.7752408,,
1400000US06037530101,629.8368822,661.7567142,762.0033962,643.4713349,678.2369417,748.8574861,629.0435153,,759.6649626
1400000US06037530102,480.1070889,518.6892568,320.2487642,417.4050009,383.6212562,197.575292,370.9177395,,
1400000US06037530202,224.434002,197.923436,,447.2126624,522.3648894,179.1118451,461.387729,,
1400000US06037530203,404.6420438,317.7613658,,257.0226263,,93.30029456,122.9104663,,
1400000US06037530204,513.8278176,471.2827284,,705.4517074,559.0604561,368.8443043,617.5106534,,
1400000US06037530301,358.3399893,365.1983964,,351.4068143,291.5710435,516.6666439,473.8522214,,
1400000US06037530302,651.1824983,653.3225607,,601.7715523,646.1510199,639.8910117,716.6848536,,
1400000US06037530400,236.5844065,69.8049882,,647.5358715,583.8336986,,102.2191977,,
1400000US06037530500,372.3456537,285.5973198,,438.9241961,369.3443662,321.6140793,66.25374036,,
1400000US06037530603,617.7278556,563.8803308,,638.8720293,698.5130847,607.5120521,662.2215921,,
1400000US06037530700,734.2129731,,,731.2828769,809.432765,713.0496078,981.4816268,,
1400000US06037530801,654.3876841,587.3968587,,667.8815155,714.7539433,683.4786981,644.602627,,
1400000US06037530802,334.226941,220.6042508,,397.3426285,382.5343815,487.8835945,583.8535662,,
1400000US06037530901,915.9543075,856.7365216,,869.2237673,865.7137499,967.3651296,872.0096332,,
1400000US06037530902,381.7468553,154.1420954,259.6836329,457.4271066,480.6113224,478.5160563,360.6993314,,
1400000US06037531000,377.9884671,477.177222,,379.4759032,285.7983796,276.2072133,305.8467527,,
1400000US06037531101,974.3962731,,,968.2920709,957.380032,874.6396274,844.1226363,,
1400000US06037531102,300.9565695,,423.7458368,371.9256958,418.9026916,466.8310296,484.2149743,,143.7004836
1400000US06037531201,703.6681512,674.4445102,,692.9796875,705.6846479,708.3288607,712.5963009,,
1400000US06037531202,408.290482,,505.9567826,397.0753756,448.1148946,508.4150619,413.6978573,,
1400000US06037531301,450.11124,353.7499336,129.8404935,456.7676365,439.0789339,466.6250882,585.6406379,,
1400000US06037531302,295.4716521,,,322.6594553,273.0129016,298.8537264,173.3672702,,
1400000US06037531502,659.3734291,,,634.3245401,658.6246106,594.9818107,707.3468828,,
1400000US06037531503,935.3800448,587.0769564,833.703518,914.9681015,1016.310438,1132.054832,1149.493766,,
1400000US06037531504,859.6460432,706.0875644,,921.0566757,909.8676286,988.3047472,1056.286289,,
1400000US06037531602,324.1492074,,,343.5754125,408.2839394,489.3117557,520.10876,,
1400000US06037531603,478.8395773,422.1774792,,467.1721631,471.5147222,516.3984241,565.7221396,,
1400000US06037531604,389.0158584,447.3563991,,515.6298332,642.6681483,652.756235,553.781009,,
1400000US06037531701,367.8219176,,,511.4131077,600.9667236,682.8844999,383.5918876,,
1400000US06037531702,310.2559703,415.9339873,,336.9678205,349.0566466,330.7980353,319.738569,,
1400000US06037531800,525.6078196,413.5190711,354.5464452,604.3330282,597.3375779,540.5451922,679.9346815,,
1400000US06037531901,501.4477454,525.9020784,,367.7152675,375.9495167,472.472988,603.4287769,,
1400000US06037531902,404.5630372,409.0022792,,495.5182968,385.3977726,575.6986595,487.0038411,,
1400000US06037532001,717.1197292,648.695193,,532.0184976,679.210198,541.8338389,284.308076,,
1400000US06037532002,660.8761853,733.844459,505.8331305,68.19871465,67.87047281,496.667072,556.756349,,435.7271945
1400000US06037532101,376.4085077,105.3981537,174.360986,488.0525896,451.5553961,269.7999335,350.5084451,,470.7417159
1400000US06037532102,420.8940705,347.47515,223.8714448,382.7243216,364.901158,399.0035011,426.9339292,,364.3308028
1400000US06037532200,521.1676064,605.6718917,362.195321,426.2457147,217.281557,239.8308314,337.9799378,,
1400000US06037532302,326.07034,314.1425305,,337.4649502,356.2213387,446.0556428,429.7870254,,
1400000US06037532303,391.3730912,289.3994201,90.55521485,411.9044715,739.4604153,697.5822932,691.3160299,,
1400000US06037532304,455.0399299,450.9555418,406.5284874,455.943378,411.2660158,376.8428673,445.1525346,,166.2827569
1400000US06037532500,898.8225386,,798.1330854,1009.788201,997.0505866,1197.993462,1159.134469,,747.384764
1400000US06037532605,750.035364,460.3156996,762.7850281,713.4952237,629.9722211,593.5213546,630.0349849,,785.4576066
1400000US06037532606,716.8710332,291.9461824,,384.6894008,372.8461153,354.1714398,381.0298855,,
1400000US06037532607,390.0165362,405.4118527,649.2756777,230.8665079,280.3425813,319.3999148,373.9527773,,
1400000US06037532700,247.6889584,,,248.1444566,265.8803383,233.2661562,248.2595532,,
1400000US06037532800,267.2213898,,,258.0812296,277.5819697,201.2603398,190.1636546,,
1400000US06037532900,463.9778877,,,531.9732259,537.4187467,459.9592755,518.5752603,,
1400000US06037533001,307.7569215,481.4862644,,360.7826647,302.9902411,369.6810286,300.6932048,,
1400000US06037533002,406.7999463,311.0822824,,428.9932211,429.3798466,451.5783162,408.3661469,,
1400000US06037533103,211.4927345,,,217.2891397,384.1689219,340.6211381,412.6964283,,
1400000US06037533104,415.0318239,,549.4607777,435.4074792,444.036806,458.972936,521.7574164,,500.4737085
1400000US06037533105,405.3283181,378.6106575,475.5275692,377.8301305,396.8201292,420.0715453,360.7604835,,
1400000US06037533108,361.3413457,320.2585021,,337.3283343,361.8220344,334.0073465,338.9110074,,
1400000US06037533201,650.7528094,739.6138693,,604.6528701,631.4678498,563.9502233,505.4287626,,
1400000US06037533204,303.3467691,355.3351998,,283.1429924,223.9644882,150.1485983,146.5060545,,
1400000US06037533300,213.8367234,149.6593954,,205.1109743,228.9476059,203.0291683,205.0913403,,
1400000US06037533401,321.1071466,351.394996,524.0827524,370.2217373,352.1701767,332.9273363,341.2950419,,
1400000US06037533402,383.091715,278.218466,,362.2212362,397.096031,365.3871076,209.5892663,,
1400000US06037533403,298.3216634,283.06075,,330.9560669,279.9690311,464.6464927,310.3087805,,
1400000US06037533501,339.0043951,395.8031149,,356.7299852,332.7627775,291.7618359,269.2953032,,
1400000US06037533504,284.6372936,270.7973319,217.5817133,301.2012619,343.435266,300.692988,344.7789403,,
1400000US06037533601,243.8128901,279.8779766,,268.227759,295.877191,294.4543852,329.8886089,,
1400000US06037533602,276.1504391,235.4714304,,312.0208966,304.9443441,259.5349888,259.9487277,,
1400000US06037533603,357.3636345,334.4467425,173.7271963,307.8864426,374.4039249,473.1922923,485.1221437,,
1400000US06037533701,348.4843765,276.2769405,,345.1440919,357.2558177,259.68264,307.2620489,,
1400000US06037533702,499.4911061,401.5405976,,499.7985018,517.4846514,463.7012176,488.2701581,,425.981523
1400000US06037533703,269.9369377,282.0533276,371.220213,297.3968218,301.6636479,275.333071,414.9918703,,
1400000US06037533803,531.6452204,503.9707284,308.0205752,365.8239516,381.5745486,411.5398176,356.0204291,,
1400000US06037533804,408.8981135,409.9146068,,360.1567494,341.2325318,377.7409051,343.9221482,,
1400000US06037533805,187.090762,162.8474632,,211.7951869,209.0466975,249.196313,218.3539822,,
1400000US06037533806,385.9642252,473.7517643,338.512816,426.9774078,369.3690856,292.8197892,328.1242193,,362.0467846
1400000US06037533901,769.1774244,915.870442,817.144575,806.6206222,675.0222903,587.6299764,510.968412,,
1400000US06037533902,358.798644,419.955447,473.2920444,315.2599816,309.3937971,336.7360285,331.8255435,,
1400000US06037534001,197.6885884,189.2946656,448.7664698,196.127682,189.6418055,221.7687723,232.6865783,,43.41783492
1400000US06037534002,266.2954633,222.7390124,422.1073622,282.3712045,246.3108528,262.907661,230.0705067,,239.6561727
1400000US06037534101,510.5270474,507.0721782,275.9543623,201.3505165,144.2179158,140.8932773,145.5593335,,
1400000US06037534102,544.8400032,552.9206659,,566.152153,491.772335,503.7646418,442.0276123,,
1400000US06037534201,232.8100665,100.696012,349.2406718,297.5952353,298.0292005,316.4775663,365.5053987,,
1400000US06037534202,308.715846,219.2864391,229.0877864,246.5439994,222.7917265,266.3849848,253.7204644,,320.3052594
1400000US06037534203,153.5187549,,127.618419,196.3674772,179.5811645,145.9086396,121.9547591,,
1400000US06037534301,299.2165709,251.1892444,428.6423211,230.0726204,327.6129684,250.3547243,275.2954206,,349.2311772
1400000US06037534302,119.7968196,,315.7590299,147.4552854,182.7506893,178.4296143,190.5913065,,257.951073
1400000US06037534403,371.2913932,325.7998999,,424.5474987,419.3459445,437.0560035,467.7910418,,
1400000US06037534404,361.9745256,,262.8064307,417.0879014,214.0594769,358.6424553,283.9031103,,137.458726
1400000US06037534405,199.2389792,,126.3877108,206.9073215,193.6313842,143.1730274,193.9246469,,248.8244078
1400000US06037534406,266.2760635,250.4022205,230.5249138,276.6828634,269.997661,255.5831548,295.9401125,,357.5403094
1400000US06037534501,541.6252981,460.6152248,719.253148,594.1995997,550.130717,591.0177003,653.6310247,,
1400000US06037534502,495.1646807,422.1472691,,488.1668678,509.3074168,475.9449376,512.8654811,,
1400000US06037534700,654.6365643,716.7601572,,602.5514596,730.2485356,864.2698666,701.3660787,,
1400000US06037534802,447.0699917,498.8930251,,457.7970474,603.3724576,657.3452736,646.7750163,,
1400000US06037534803,313.7858018,437.1942752,,386.1363501,359.4323756,399.3103089,127.1809457,,743.6250369
1400000US06037534804,510.6413466,297.8287735,,437.5609554,471.0636926,475.3106176,538.3652033,,
1400000US06037534900,334.4540957,282.0771353,781.3422763,284.3369962,430.9458344,468.1112929,553.5454853,,
1400000US06037535001,946.8305682,,,929.09321,941.6324139,909.8547056,979.297362,,
1400000US06037535002,343.2055018,,,470.2158694,303.4074226,297.9597855,445.6264736,,
1400000US06037535101,565.2082747,702.1116792,,625.3753427,706.9364065,718.8913137,651.7379717,,
1400000US06037535102,484.5393268,,,468.0117199,177.7712791,258.6229502,282.2395374,,
1400000US06037535200,539.3120602,24.14490511,,547.5628301,562.7967676,585.355011,665.3567201,,
1400000US06037535300,529.1809404,,,544.0011725,578.8905995,669.1144965,595.8152917,,
1400000US06037535400,446.0986296,,,428.560344,456.9436178,467.0511207,384.4832655,,
1400000US06037535501,495.6171666,557.9537162,379.8011974,488.3632761,489.2034455,445.2264184,439.5152642,,
1400000US06037535502,785.803534,893.3429785,,804.2349497,793.8870768,809.3603245,743.1229955,,
1400000US06037535503,379.5057085,367.32061,,414.6698581,123.6541889,439.9462786,503.8886408,,
1400000US06037535603,183.3107378,231.0750137,,148.6353816,178.1106687,210.9864028,189.4395099,,
1400000US06037535604,212.4869039,188.3670489,,152.4611079,201.4147154,68.51854592,273.9569585,,
1400000US06037535605,426.1889549,512.9388672,164.5189224,321.8455856,328.8258085,285.2729256,272.3465004,,
1400000US06037535606,467.0772506,449.2434545,,442.3360525,500.3457393,506.8569556,539.4178992,,
1400000US06037535607,892.4069542,793.953573,,851.848493,732.4941629,693.8912159,724.864552,,
1400000US06037535701,794.3963485,792.2797769,,805.228953,921.1886084,912.3618305,895.8987204,,
1400000US06037535702,251.1099778,328.6549885,168.68573,203.5697811,223.7288192,193.7533396,188.7628669,,
1400000US06037535802,980.6281582,967.2868735,893.687619,973.1302476,952.296763,888.2001755,994.174535,,
1400000US06037535803,309.1837815,165.6350881,,311.5865356,441.7959184,293.1979419,377.5794165,,
1400000US06037535804,318.5045035,150.9577011,639.2606776,374.7094264,235.7443039,370.9793117,259.8572321,,
1400000US06037535901,230.5738872,127.8892874,,354.3292828,394.7815488,276.3466629,491.6724237,,
1400000US06037535902,765.2618675,846.4945735,,908.3339953,870.8758573,855.4602021,798.6807572,,
1400000US06037536000,177.4487609,246.2253668,,132.1464233,178.8256855,179.3079505,241.1643999,,
1400000US06037536102,167.8065331,162.4898673,,211.9364989,,345.6517432,384.3179578,,93.0042937
1400000US06037536103,366.9271616,262.3990944,56.08250724,113.3672176,120.692403,156.5475093,49.62977109,,
1400000US06037536104,356.0738342,295.2425614,,315.3000533,259.2738004,323.1887297,261.5792459,,
1400000US06037536201,306.6146823,214.8133256,,507.1454663,490.6093858,404.7925324,439.7419357,,511.4813841
1400000US06037536202,308.5245386,329.4300045,355.2050416,206.087908,254.9263559,294.3375007,307.3127666,,169.4232764
1400000US06037540000,520.0604047,463.5840378,505.7194929,573.6310197,558.4889256,509.1403589,480.9770191,,
1400000US06037540101,831.3699167,860.3862695,938.3566514,931.1411679,803.6446771,816.6287854,852.167532,,
1400000US06037540102,323.9806486,375.7983247,40.83040249,296.4143685,440.1159033,479.9712437,304.3428092,,
1400000US06037540201,788.6509063,735.8995783,666.2342606,769.975385,912.6060219,920.8402956,918.7064859,,
1400000US06037540202,535.0450439,452.2946227,627.5723219,500.229699,417.4141284,480.6406533,505.9042633,,
1400000US06037540203,134.1025121,126.446322,321.7546367,156.1322644,169.3532708,178.5025006,165.3950254,,
1400000US06037540300,417.2416515,216.691275,,225.1073247,212.9693379,184.60724,300.2151649,,
1400000US06037540400,362.1393859,388.6153453,,351.5684521,634.6383973,581.8713535,,,
1400000US06037540501,253.3731164,252.3303002,397.8938823,137.5089045,138.6411651,293.5949049,218.9040219,,360.4219232
