GEOID,MedinaSqFtVal_0100_Total,MedinaSqFtVal_0101_Total,MedinaSqFtVal_010C_Total,MedinaSqFtVal_0200_Total,MedinaSqFtVal_0300_Total,MedinaSqFtVal_0400_Total,MedinaSqFtVal_0500_Total,MedinaSqFtVal_010E_Total,MedinaSqFtVal_010D_Total
1400000US06037220100,217.50142612664004,240.15251396648046,79.50668449,130.33655536028118,,326.89372301560945,118.75241470328703,496.4578313253012,
1400000US06037221110,156.85307477666214,,,141.46025878003698,176.95610672991984,135.70238095238096,131.06372260292403,,
1400000US06037221120,225.94716740929346,,,145.30113636363637,116.40708274894811,229.24538133585978,99.42237382183035,,
1400000US06037221210,186.2639802631579,232.9967117,,183.50331125827816,171.08341445920578,138.53286413983687,140.65431888016388,258.5890909090909,
1400000US06037221220,205.2358944702645,,451.9124219945838,220.33265027322403,187.0007305806938,117.07588850403984,128.95609559523518,,
1400000US06037221302,160.87173507462686,237.0028653295129,,212.4270759260253,171.56112224448898,168.80483064474606,190.5713417728545,,
1400000US06037221303,187.17882976666732,,,189.60119005273074,132.83300395256916,128.31455399061034,226.94472179211186,,
1400000US06037221304,260.33302808302807,,457.42246376811596,167.1347958662381,137.63409523809523,154.44505244592963,136.04937155934607,,
1400000US06037221401,188.29800123475843,427.9442852594715,,164.6025,159.5835655,121.5126217306219,122.85568882897184,,
1400000US06037221402,154.99057287889775,258.7457658866816,,137.70929830625647,149.09458041117782,164.8000650782597,117.14567738212779,,
1400000US06037221500,228.43261802575108,,,157.5335023389376,120.77227326630846,134.0878839869281,101.92058750110587,,
1400000US06037221601,153.8925,139.6405049396268,,160.04351032448378,144.4440594707902,109.1325167037862,136.27678596946674,,
1400000US06037221602,198.2721094123268,,153.141614,132.23386243386244,145.00410937566005,179.69666456767243,148.92956525102997,,
1400000US06037221710,177.04115674804487,148.91385435168738,,156.3431765458684,204.1917949055229,139.99804833213176,98.03986134101832,,
1400000US06037221810,128.20932277924362,,,156.26331360946745,167.30254588513912,212.06192863462107,144.67490750371707,,
1400000US06037221820,179.62494917720414,259.9487334137515,,470.43429844097994,337.66283524904213,133.62317107072357,174.1216879293425,,
1400000US06037221900,145.9732222222222,,,150.43838136112814,207.22536057692307,199.86399801093984,165.29869907565902,,
1400000US06037222001,190.86295081967214,239.4375,,185.24087591240877,155.3413202018642,127.25224646983312,144.38296488946685,,
1400000US06037222002,229.4612676056338,241.59070545494524,,178.64282141070535,184.04976076555025,184.45357142857142,106.03739072106143,,
1400000US06037222100,175.33959092768933,426.3744394618834,142.7438080495356,158.91582557331776,174.10088365243004,120.41369301593429,157.60542013954102,,
1400000US06037222200,173.28593883451606,453.4596899224806,,177.14516834280718,147.59893949181742,157.45996619025664,96.52589905059855,,
1400000US06037222500,211.19653179190752,243.56814159292034,,184.78064903846155,179.6198910081744,143.0127010908605,138.90853658536585,,
1400000US06037222600,187.36672486029423,150.63748191027497,,203.16668592150444,219.86191626409018,224.3021892,216.42632513314734,,
1400000US06037222700,,,,,,,70.64916134185303,,
1400000US06037224010,,,,,,,104.00473177067055,,
1400000US06037224020,154.47852928888375,,,183.77808413182768,105.14803253383386,187.31762600656128,118.74799034810337,,
1400000US06037224200,180.57331721365983,,,188.15533980582524,171.86808583707625,161.18573772645271,113.39824614454189,,
1400000US06037224310,169.25092085401542,,,113.21728748806113,117.47613235613542,106.89273552780931,136.30601756821562,,
1400000US06037224320,157.16744186046512,,,138.76556012921623,217.3437396075823,107.24731182795699,112.6886679623262,,
1400000US06037224410,153.34297637393922,149.82436260623228,,179.00511491315422,147.2425460636516,111.05525721664421,106.46879815100154,,
1400000US06037224420,156.58912427763943,,,129.19449411284262,187.95275310834813,131.0212240868707,94.06555134382265,,
1400000US06037224600,160.21468401486987,,,164.06752746320967,114.70255180511684,132.45314044116276,127.91059027777777,,
1400000US06037224701,193.6977526101575,,268.5542938254081,97.37023301,392.8067986230637,,118.22043291172253,,
1400000US06037224702,171.99964805146374,,,99.17595395,195.4176696871879,608.1692307692308,242.29478434729347,,
1400000US06037226001,175.02476380813954,,,164.5868615590535,118.48768658492094,151.81056603773584,77.24222771404035,,
1400000US06037226002,145.00691816461685,,,,44.81025641025641,,68.79597637,,
1400000US06037226410,190.7265725288832,,,171.43887362637363,149.16838995568685,118.71464393179538,137.0558363970588,,
1400000US06037226420,154.97254004576658,,,164.0348418101722,133.39030023094688,143.1950290275762,104.5938067698236,,
1400000US06037226701,172.81574074074075,,,176.90167865707434,142.91670226398975,101.09271815408607,111.71578606174171,,
1400000US06037226702,168.81931034482758,112.53788353162179,,147.74755645433098,128.49465838509317,137.79887005649718,120.52952691680261,,
1400000US06037227010,168.3668582375479,,,169.56457739791074,165.61212624065786,137.6767361111111,112.08832184793724,,149.04344874405973
1400000US06037227020,178.38430592675212,,,183.67116477272728,149.62391304347827,155.7306701030928,155.47325249643367,,
1400000US06037228100,192.64415322580646,,,207.85931527140673,131.27954950936663,172.04121725731895,153.4616603967168,,276.20998621387685
1400000US06037228210,194.33441558441558,,,187.08164124999035,148.10645604860332,137.14204545454547,129.58363075865907,,
1400000US06037228220,182.22929017096817,,,208.53588987217304,155.7768192048012,159.0854326396495,131.79532195119543,,
1400000US06037228310,206.5521764,,,185.6952303335638,120.88401202777891,173.24676984504347,125.42657992565056,,
1400000US06037228320,198.71028048424236,,,214.05370513813583,177.55643531800115,148.59666666666666,145.71009098428453,,
1400000US06037228410,178.5767501312872,,,208.4038433853201,175.86350621577543,157.19270833333334,152.66046239835748,,
1400000US06037228420,176.11802201256614,183.94053282588013,,171.14016761617307,126.15576592082616,156.81623588217337,178.1895118733509,,
1400000US06037228500,195.41979949874687,,,195.1323836381846,171.11228303992067,127.15857142857143,104.80622885319949,,
1400000US06037228600,178.6685082872928,,,177.25744497526676,141.68639656693506,143.3714185163691,104.0931183732818,,
1400000US06037228710,202.84143274407504,,,185.06828770715532,151.14746059544657,119.57938492885758,102.63696575268914,,
1400000US06037228720,196.1357894736842,,,177.476013,156.40276816608997,149.72294207317074,162.7690763052209,,
1400000US06037228800,192.62869139904024,,,194.49793956043956,164.31408140814082,192.69732720521233,175.79349593495934,,
1400000US06037228900,203.63251366120218,,,193.06327650967927,273.3133348794063,,143.71029365329966,,
1400000US06037229100,178.61418024399214,,,199.85774943821076,146.4445283018868,130.74156861120318,113.24448217317487,,
1400000US06037229200,202.4632881773399,150.25478696994944,,190.6846153846154,155.25975975975976,164.28664307848797,130.32921937673558,,
1400000US06037229300,184.45454545454547,,,171.74788758105404,159.2461155997514,156.7307354233812,134.66061851128222,,
1400000US06037229410,184.68536488964776,,,198.39980827224042,155.80316181029139,149.3771060455897,107.95898371199625,,
1400000US06037229420,197.70293507674563,,,194.6137254901961,167.26193390452877,131.95482815057284,104.09898966748791,,
1400000US06037231100,165.2140696,,,172.14429545632984,151.56263982102908,155.62488106565175,152.2544849537037,,
1400000US06037231210,191.12298023724446,125.4368206521739,,163.2305170117372,178.0995260663507,226.2682179154966,118.49699781659389,,
1400000US06037231220,189.41261332905623,,,207.34776632302405,163.71731845581957,225.83805791415062,148.66462513199576,,314.1693711967546
1400000US06037231301,189.33395872420263,,,194.7202148,146.30049320308657,165.30485372340425,94.19323380224418,,
1400000US06037231302,198.0079159361268,143.00406779661017,,188.21087549603175,131.88436123348018,184.7236548822204,143.5140771637122,,
1400000US06037231400,200.00763747454175,155.64285714285714,,175.4594017094017,120.73699002533414,131.58310174529294,200.23757763975155,,
1400000US06037231500,189.29694322318346,434.4722857142857,,176.69243421052633,191.34545454545454,248.48249801113764,110.25411184460056,,
1400000US06037231601,161.2126661454261,30.122505161734342,,178.16732477788747,129.38027210884354,202.87772803581421,104.08031486598831,,
1400000US06037231602,182.74594574519497,271.31731120164136,,185.68455015186748,124.05253353204174,151.40691489361703,105.48522576361222,,
1400000US06037231603,167.40889370932754,,,154.13743489370734,136.65751445086704,137.69674935842602,120.55914377937961,,
1400000US06037231710,141.5388888888889,,,171.44530858003012,161.71785389123517,132.9297435897436,145.07190710138454,,
1400000US06037231720,186.9034120734908,,267.9016620498615,170.83743475018642,177.3738120380148,133.7159063937953,128.8448275862069,,
1400000US06037231800,153.66252784872032,,,151.41002949852506,133.70145638777714,114.13016411997737,125.13714848501353,,
1400000US06037231901,162.27189588462892,,,176.48434795777086,151.32217759928602,164.57000970055873,110.11594783012839,,
1400000US06037231902,168.6741867201426,,,194.43912764656508,153.80677834047526,134.54424485631475,81.09144389656322,,
1400000US06037232110,180.50213675213675,,,185.04536330790847,123.83042435085235,152.62267663495308,120.92980198016544,,
1400000US06037232120,192.6117188,,,188.9617676266137,186.5122838944495,160.45175265852697,143.40172950536146,,
1400000US06037232200,162.85277947464874,253.90999120205737,,161.14714159891952,170.1812514526424,139.86140661938535,59.67307020607754,,
1400000US06037232300,178.60903059573553,501.8181818181818,,165.23784722222223,151.2481368498126,158.21331902885385,131.04294375022874,,
1400000US06037232401,197.07440476190476,,,184.5330024813896,142.58421610169492,143.59822622706912,110.17068691292103,,
1400000US06037232402,201.13511868533172,288.4419778002018,,203.72483766233765,145.3463423,112.82197867298578,145.29888044782086,,
1400000US06037232500,200.8311104540847,,,187.55179398148147,141.57839335180054,160.51022012578616,123.2430909,,
1400000US06037232601,199.7087324911984,,,183.18902965918622,254.0031864046734,250.1153171472351,253.95911086196412,,
1400000US06037232602,212.76707192699945,205.59418282548475,,183.1922603200532,202.55811623246493,176.54062110144145,146.1553571162199,,
1400000US06037232701,179.20737704918034,,,185.86963434022258,171.87512588116817,106.03899572649573,187.30084277884205,,332.05871336471785
1400000US06037232702,162.37479811300105,,,189.61018041237114,174.63662742959025,144.0469696969697,158.95016501650164,,
1400000US06037232800,190.27588336460286,,,206.49932157394844,144.4333189469141,152.6061163035282,133.9203325850533,,
1400000US06037234001,210.21152445050683,260.14042954689796,,142.01941663320954,203.3266838126285,94.08182220256523,96.37874526858077,,148.8150143678161
1400000US06037234002,195.77633136094676,178.13368353344768,,207.56314373309792,142.95720399429388,123.93438914027149,145.90872948833868,,
1400000US06037234200,226.8761904761905,192.93413553930347,,160.50321825629024,123.9068814055637,152.5556693989071,105.06543898491032,,
1400000US06037234301,220.10727854507752,206.5155887191173,,123.62131134552928,134.35627410150394,121.36033857315599,74.70518867924528,,
1400000US06037234302,204.91381046825126,599.2684792,,146.5546282245827,158.30578512396696,146.3814957378359,108.41530943327683,,
1400000US06037234501,202.23823269195535,236.97093023255815,,156.54683552339236,222.45334350368677,95.49067790262691,131.08159497877054,,
1400000US06037234502,214.76655919312168,354.0604420813991,,170.06729732727547,156.40508432539684,146.28931451612902,102.88212466110306,,
1400000US06037234600,210.15258511979823,257.53628876652147,,181.4782581453634,137.03401360544217,127.9788867,124.35885761589404,,
1400000US06037234700,201.38235294117646,258.73733740099664,,203.66219531152842,188.0264258233529,179.8173449612403,89.99296982167353,,
1400000US06037234800,210.31075179509162,133.49480983282544,,232.03762535337003,173.1614469751949,146.68108974358975,120.96010146568281,,
1400000US06037234901,220.72177419354838,45.51686507936508,,211.5841487847518,177.33994264999234,139.93211224679487,121.79741779014195,,
1400000US06037234902,206.21708650423773,179.3030985915493,,221.91713476380468,154.56786542923433,179.00121113055036,140.34185193674077,,
1400000US06037235100,244.12893400132205,219.96922427524692,,145.01111886490173,157.2493814449146,123.8318189102564,130.53687949120342,,
1400000US06037235201,202.2202380952381,246.38947609436872,,222.12201073694484,149.11813186813185,246.80592228119318,111.85107110995534,,
1400000US06037235202,213.65604601469425,215.09655539961125,141.49478390461996,183.3025568181818,123.89643463497454,125.42631939684716,85.94473684210526,182.4617169,
1400000US06037236001,240.5605721949039,264.44858757062144,360.76158846491484,,,,98.60308412958769,291.5801614763553,
1400000US06037236101,208.1673339,317.29100529100526,,,,,129.21550648775911,,
1400000US06037236102,,,387.35272413793103,,121.16591560835722,100.33944473546359,130.56281073914485,214.29071600035894,
1400000US06037236203,172.16310033285782,,,,,,136.7909631019387,,
1400000US06037236204,,,,,,,105.65989017408576,,
1400000US06037236205,,,,,,,74.90779537435782,,
1400000US06037236206,,,,,,,76.8245143,,
1400000US06037236400,251.89007999043213,250.8381810733306,272.1120764552563,458.9691966982082,141.57194931589882,112.55602281159587,182.65330188679246,271.8067588418556,
1400000US06037237101,152.21625485788311,,,203.11035270071073,129.0045841476371,143.85447263017357,114.88290735890021,,
1400000US06037237102,167.21927374301677,142.01332028332052,,192.96649431286835,157.3125105472517,178.2673729828872,134.86285211267605,,
1400000US06037237201,219.33321030202737,137.06586386122547,,188.45562130177515,186.97758397953123,187.03398945193044,118.42317939609237,,
1400000US06037237202,234.77636363636364,309.7341873498799,,213.72908842445267,172.6627225,152.4721938,202.18210794730132,,
