GEOID,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
1400000US06037134521,880.9945823,865.6712133,866.4294323,921.2802239,,,734.8127282,,919.4114714
1400000US06037134522,1104.260608,1123.200101,1196.99026,1046.029315,,,1210.947985,1281.507133,1254.410297
1400000US06037134710,521.1408873,528.7754151,537.928417,,,,,641.9188711,472.7848681
1400000US06037134720,173.0239043,258.7177396,264.5541248,,,,,609.719927,288.1049711
1400000US06037134801,684.3466258,588.9998075,702.1155938,366.2237309,,,1168.107856,,731.4283868
1400000US06037134802,1024.046829,1134.005785,987.4400196,,,,,847.2173352,981.0251556
1400000US06037134901,1315.107305,908.2641892,857.3353608,,,,1546.971322,1583.68602,1500.266832
1400000US06037134904,950.8816707,452.1899678,375.9491305,,,,,,968.4988153
1400000US06037134905,1045.029056,1059.762896,573.0582096,1030.523308,,,1114.424814,1105.981054,1675.713921
1400000US06037134906,514.0563442,395.6975287,452.1832321,898.3575404,,,,940.3817028,361.6983465
1400000US06037134907,819.6659879,1074.353796,,869.5691245,,,,,
1400000US06037135102,455.8867001,894.0766237,873.2392356,,,,,461.0143306,482.6828301
1400000US06037135111,867.331632,1166.690049,1126.574619,,,,,775.2822718,1035.517191
1400000US06037135113,432.5795376,233.3131096,361.0723822,342.5564465,,,,,
1400000US06037135115,756.775469,668.8333313,,,,,,,880.7387212
1400000US06037135116,787.4782126,875.2670603,866.1567638,1223.498913,,,,,1290.029404
1400000US06037135201,920.8181753,704.7625873,769.5526464,,,,,1085.324357,664.5667332
1400000US06037135202,994.6201276,861.4739796,945.3581044,,,,,998.6147603,890.531981
1400000US06037135204,496.3256421,361.3461674,875.8110477,,,,,518.5547378,638.6722561
1400000US06037135205,99.48969097,35.18431542,,,,42.9276735,,111.3556267,21.32947577
1400000US06037137000,750.4531483,1002.956026,998.0940694,,,,1049.643192,905.8437751,769.024051
1400000US06037137103,378.4198282,198.0074785,298.6948559,,,,322.4215126,,
1400000US06037137104,1065.267166,856.7454956,547.3282046,751.4736111,,,,684.3386863,1049.548782
1400000US06037137202,307.2645102,62.45483599,689.0519304,,,,,228.0982487,257.7933629
1400000US06037137203,679.9651528,947.7541818,933.0696943,,,,1048.362624,766.9726784,734.3334629
1400000US06037137301,607.2543603,834.116676,865.2601023,,,,,600.7416043,1130.053832
1400000US06037137302,468.5171046,,,,,,,601.2688059,87.15711552
1400000US06037137401,433.8059492,744.7794304,800.5913429,756.317656,,,,134.4420469,581.4444506
1400000US06037137402,559.0229628,126.5566638,209.526529,,,,,501.8066502,519.7714322
1400000US06037137501,386.3250931,1061.317508,1136.452606,1323.526415,,,,382.3351856,624.6927553
1400000US06037137502,582.7520715,431.7344154,381.6161797,,,,,129.9315442,559.5967794
1400000US06037137504,320.4181664,,,,,,,,208.0582104
1400000US06037138000,285.0689613,548.301662,,614.2286314,,,460.2709944,671.9484891,22.23917585
1400000US06037139001,327.5491186,970.6953775,972.4775928,,,,,864.4090469,578.0453185
1400000US06037139200,909.1099336,687.3452211,1010.98076,,,,,964.8361469,833.8673343
1400000US06037139301,742.331914,591.1649761,,873.0281358,,,,601.5975714,712.0122096
1400000US06037139302,982.8796091,833.6988516,868.7975748,873.9087703,,,,882.7942622,852.12851
1400000US06037139303,903.8213637,798.141999,776.091377,734.699832,,,,777.2672876,
1400000US06037139401,459.8148019,469.0594571,339.8000911,532.2589854,,,,567.1621597,635.3524561
1400000US06037139402,708.409183,460.5693684,436.8283123,110.4094415,983.6687812,,848.3076809,510.275522,677.0768026
1400000US06037139502,973.045442,1139.661475,1121.839412,,,,,1109.492973,668.1433926
1400000US06037139504,1428.480523,1352.161152,1449.073126,1212.132989,,,,,1297.569292
1400000US06037139505,1277.783075,1338.430507,,,,,,,
1400000US06037139506,1072.521561,1027.645722,978.2451947,1113.669537,,,,,1082.993226
1400000US06037139600,689.1873561,306.4543146,323.6257013,,,,37.38884075,863.2518279,289.9394978
1400000US06037139701,257.9935467,420.3547571,393.2103786,,,,,345.2290362,156.5119412
1400000US06037139703,512.0705081,,,,,,657.5173341,,1000.625917
1400000US06037139704,187.5083639,,,,,,,,32.77731207
1400000US06037139705,737.6265644,,,,,,,759.4709354,326.2311067
1400000US06037139801,1029.271141,,,,,,430.1966967,,1116.599394
1400000US06037139802,319.61928,,,,,,236.0075926,,712.2994368
1400000US06037141101,1346.210039,1223.503855,1211.663298,,,,,1324.056825,1250.90207
1400000US06037141102,992.3215273,1082.318297,1065.242996,1029.614208,,,,1167.742774,637.4291424
1400000US06037141201,735.6581311,757.9094602,797.4250204,600.3109723,,,,,483.9079972
1400000US06037141202,569.2754664,761.6262225,742.097745,,,,,721.7804244,
1400000US06037141303,523.8727078,686.1525453,728.0605351,,,,162.1253483,,
1400000US06037141304,650.1947913,784.562599,768.5142378,,,,,,553.3860501
1400000US06037141305,417.3556731,713.4256567,694.8211937,,,,,,
1400000US06037141306,612.7124409,845.5220559,835.4977246,,,,,694.2122953,593.6715768
1400000US06037141400,643.0565499,873.4908515,854.5845884,861.3728045,,,,944.4031275,564.4737149
1400000US06037141500,958.5047735,,167.5490637,,,,,359.6780389,120.7302602
1400000US06037141600,300.4698718,,,,,,,,102.3091177
1400000US06037141700,378.1088533,,,,,,,82.23110614,63.7512827
1400000US06037143101,1001.680086,1315.953639,1263.131441,280.5450323,,,582.5552618,,359.7840734
1400000US06037143102,500.6132264,675.9255556,466.5588285,,,,,448.038591,
1400000US06037143200,246.6278968,381.1776767,444.1343106,540.857255,,,,373.4636895,77.24839227
1400000US06037143301,621.1382138,643.0116515,668.8690253,,,,,,
1400000US06037143302,511.0766712,233.8768116,239.5356989,,,,,503.2110572,48.52005416
1400000US06037143401,434.6642811,440.2836411,474.4310326,,,,,387.3994769,137.5795469
1400000US06037143402,384.0599067,586.3002941,561.2593312,472.7541227,,,63.58266585,663.2572066,492.2919091
1400000US06037143500,373.870208,300.026994,164.5812902,,,,207.2883043,72.65730602,560.4172503
1400000US06037143602,355.9665684,474.81447,817.3948046,568.0010545,,,48.41004051,969.4093499,943.5577156
1400000US06037143603,417.5534373,258.3138811,221.0274363,,,,,,192.6590286
1400000US06037143605,92.88754859,101.9056934,52.9749238,,,,114.4055554,,68.53513695
1400000US06037143606,247.905393,718.342588,499.1341292,,,,,658.3793422,407.1247426
1400000US06037143700,155.9996588,356.9257547,334.7704642,371.4605106,,,,464.8625345,160.1347289
1400000US06037143801,640.937353,790.9447996,540.2882621,922.3399037,,,,,633.3775874
1400000US06037143802,422.738688,631.4240933,449.2768197,238.0426501,,,,,243.6384643
1400000US06037143901,235.78785,103.6632281,44.29338844,10.71703633,,,188.514126,315.1064244,159.0907941
1400000US06037143902,514.1634393,870.6752538,706.8153087,805.9733739,,,,64.90285931,825.0174816
1400000US06037181000,572.05272,677.3091888,752.6906711,788.54595,,,649.6561616,434.6647456,75.05166119
1400000US06037181300,993.6057267,316.3672726,444.0921308,727.8115469,,,,892.0147808,1018.0567
1400000US06037181400,397.0722054,703.4561797,712.3825133,783.2336629,,,643.6514698,608.6377128,639.8492004
1400000US06037181500,571.801683,536.5176054,643.0319722,806.8677755,,,,637.1864575,637.948082
1400000US06037181600,438.152504,693.7272174,727.0801013,731.3909203,,,631.0807674,509.2319928,298.7325603
1400000US06037183101,463.3511632,165.1005926,104.1673959,,,,,209.7165191,102.5568679
1400000US06037183103,170.6179518,227.9199689,247.9950528,,,,201.3976305,246.1572524,45.48620076
1400000US06037183104,290.2946301,,228.2568629,,,,,215.7163231,134.6296127
1400000US06037183220,556.9545585,502.7559915,425.5213928,,,,,442.6621951,451.3518155
1400000US06037183221,863.9134342,575.686223,588.8247602,,,,,723.7972258,
1400000US06037183222,725.6743579,474.7409823,404.5395538,,,,,383.397954,466.1792267
1400000US06037183300,424.9881206,364.721249,339.6692037,348.3944732,,,,300.2756111,505.4170761
1400000US06037183401,268.7126225,139.45287,193.0882261,,,,,122.242236,207.8748791
1400000US06037183402,827.0102952,884.8466191,768.6228818,919.8203327,,,824.568749,807.2099016,938.1247629
1400000US06037183510,311.6318889,356.9469692,344.2646705,,,,,343.895661,133.4407258
1400000US06037183520,519.8714006,590.9729365,645.9403604,,,,,592.2530918,465.5651193
1400000US06037183610,388.7413101,381.5454562,375.8023764,319.1074611,,,340.4762502,450.0537102,414.311503
1400000US06037183620,276.6082004,304.0944529,232.6760965,41.23486358,,,,195.9774274,96.01815313
1400000US06037183701,116.5086427,234.4000765,218.9411063,122.4708352,,,250.1987565,245.276763,283.3528787
1400000US06037183702,136.8898792,84.20676289,60.84385517,,,,,107.0853793,55.90154614
1400000US06037183810,355.6013084,390.8048805,350.8358453,370.5926261,,,525.9696542,385.3143202,426.7779764
1400000US06037183820,144.8537798,260.9780922,,199.721326,,,,48.76466086,80.36488433
1400000US06037185101,360.6032425,278.4881154,159.4175586,368.7001284,,,153.0567776,65.61193448,149.5700146
1400000US06037185102,160.0181889,295.1711968,,,,,,172.070027,267.8046256
1400000US06037185202,376.3868688,89.39708629,,149.5243029,,,,257.6470954,418.9228815
1400000US06037185203,314.8793649,170.6666921,68.31458841,64.73206814,,,,299.6127077,120.5529642
1400000US06037185204,148.7194872,,,,,,,,346.1738829
1400000US06037185310,416.9239671,398.2576351,240.411557,221.5053821,,,,336.1690038,338.6564081
1400000US06037185320,215.1280546,148.6696625,146.7285129,173.1083157,,,,221.5264935,191.8374372
1400000US06037186100,927.2914708,942.8601265,809.7955243,,,,,919.7786167,1035.207834
1400000US06037186201,967.7581068,1056.691442,1165.09953,1037.841303,,,1223.025312,1170.370005,1062.833657
1400000US06037186202,712.1429321,734.4552386,607.9280456,661.3839639,,,,712.7865585,584.771548
1400000US06037186203,386.0721759,310.1884432,310.8881697,,,,,,
1400000US06037186301,332.3311885,636.6174269,680.4179426,245.2597238,,,,304.1580345,310.6718536
1400000US06037186302,187.0765231,226.1234566,162.5854121,184.2842025,228.1277735,,,236.9502699,115.9800389
1400000US06037186401,150.0775739,259.68233,295.1236212,306.2356942,,,,197.4181217,117.4204006
1400000US06037186403,398.9672017,252.1568235,286.6452986,273.9344014,,,,309.0417743,
1400000US06037186404,519.1254019,490.1952576,341.0140331,463.2671526,,,,504.3864466,382.8401707
1400000US06037187101,585.4494963,541.3155184,628.3667233,378.8024383,,,,472.9795731,572.3383536
1400000US06037187102,310.2717678,195.6588307,215.1576029,177.2010209,,,,179.1624461,96.53956836
1400000US06037187200,148.8507586,167.28005,220.9669306,169.4725844,225.0179558,,,205.7001654,99.48352906
1400000US06037187300,477.2355566,410.5285148,436.9040894,479.9413158,,,,448.4476846,568.8958285
1400000US06037188100,226.605372,251.8809297,292.665959,252.1549622,,,60.06201765,130.2276272,235.2879156
1400000US06037188201,297.7505282,420.6183755,388.1751042,252.2814805,,,441.9696353,281.253638,324.1480565
1400000US06037188202,273.8082447,,,,,,,,
1400000US06037188300,472.9446048,544.3886945,422.0137508,404.9369019,,,216.2363311,686.4265286,169.0739529
1400000US06037189101,541.4137932,598.0421275,496.9251519,,,,411.8807432,315.3155069,683.3581128
1400000US06037189102,384.0972779,431.9664995,430.5269443,,,,,222.5596833,
1400000US06037189201,319.5106098,196.8182554,197.0953224,,,,,303.9415229,150.2167302
1400000US06037189202,366.4071942,,,,,,,488.560145,
1400000US06037189300,314.3731383,542.8810635,264.4414772,,,,,144.4256292,217.1827021
1400000US06037189400,196.9574514,186.4140133,166.4560927,,,,,461.5373467,160.7318625
1400000US06037189501,740.2837702,501.7021561,511.3598215,,,,,,577.3364682
1400000US06037189502,458.111437,300.0655956,415.2595228,,,,335.0285088,451.1164664,
1400000US06037189600,226.1421574,214.3426865,179.9710831,,,,,159.2815659,110.8784179
1400000US06037189702,97.69826727,221.3476277,186.6394807,,,,80.66696717,186.0350954,108.918822
1400000US06037189703,74.71762264,408.9209519,75.48711714,348.0026867,,,378.4837917,460.0625866,8.434818226
1400000US06037189704,340.9566506,463.4730854,552.0112051,194.5694935,,,611.9999153,389.4527099,330.4811999
1400000US06037189801,460.3517002,378.9410518,373.6120192,,,,,,
1400000US06037189802,326.854065,447.8033942,387.3651105,363.3606758,,,384.502442,508.3742418,
1400000US06037189903,273.236507,,,,,,280.3340684,290.8666341,
1400000US06037189904,390.3429678,445.3273258,537.1309007,,,,,,
1400000US06037189905,255.4406126,394.1738382,407.1850827,,,,,337.5576671,422.8495122
1400000US06037189906,368.750559,462.5203265,564.4683427,,,,,,610.7323841
1400000US06037189907,238.4569063,419.7787194,425.9561152,,,,,411.2776401,406.7545695
1400000US06037190101,127.1475939,242.9253731,270.6180731,,,,286.3091573,184.5745603,266.4382406
1400000US06037190102,493.0659347,446.7720545,507.6600072,466.1782506,,,345.177669,655.9418718,526.1059218
1400000US06037190201,257.1677732,247.2383672,255.9926069,268.6450884,,,328.6134352,,
1400000US06037190202,466.3506591,381.0862415,355.6887042,310.1991521,,,428.5016432,397.9122061,421.6141734
1400000US06037190302,461.8592073,392.60019,444.592437,,,,,388.8158956,317.6778716
1400000US06037190303,486.4105812,494.4908634,457.8669893,,,,,527.5408282,
1400000US06037190401,612.8827249,658.5776664,577.5832817,,,,,,
1400000US06037190402,482.9695047,640.8046051,,,,,,451.405996,
1400000US06037190510,425.0834145,497.949275,456.2274747,459.410243,,,,191.2510903,322.1673906
1400000US06037190520,642.2340879,573.4027444,724.2131996,,,,534.2496288,506.8632595,
1400000US06037190701,485.2401387,294.4158465,244.7107939,342.85501,,,331.2708442,239.3104076,129.8557255
1400000US06037190702,104.3565508,286.1229046,289.274017,180.7063748,,,211.3066167,,122.2973842
1400000US06037190801,548.9809582,534.0267161,490.2089196,428.8181414,,,617.6874977,574.1280186,594.8031636
1400000US06037190802,240.9911637,294.4391803,300.9626069,244.4685563,,,505.9693736,208.4438345,283.0062522
1400000US06037190901,105.9532762,196.9717117,157.6612969,77.93430877,,,,215.9909607,187.5215426
1400000US06037190902,381.0543414,368.2117512,369.6745454,423.7603735,,,,340.9970343,124.2573769
1400000US06037191000,410.0699812,427.4223542,329.6088101,295.1033063,,,395.2877659,325.8541337,191.2006813
1400000US06037191110,318.2194673,371.4721178,412.246069,406.9374767,,,,236.1210301,
1400000US06037191120,305.0385422,319.3329525,240.8596302,404.4349147,,,281.0027758,174.4337442,
1400000US06037191201,390.3208376,254.3776407,324.9665647,32.92889407,,,,288.6350755,7.628638976
1400000US06037191203,382.1021785,362.2431603,337.3075762,322.9766722,,,,345.1718727,260.9073417
1400000US06037191204,648.7820451,654.0735744,676.0003778,,,,654.4253954,,642.7880991
1400000US06037191301,382.6107446,466.0022874,551.9935358,414.8202941,,,,255.6266273,180.9167126
1400000US06037191302,287.8671372,323.2887688,391.6661297,458.8188949,,,,267.2610004,175.9299457
1400000US06037191410,446.4909805,418.5509806,461.2953877,262.4604068,,,,438.3685094,390.0025827
1400000US06037191420,221.8215247,230.0006761,328.1064234,86.68629581,,,,205.3573574,248.6791738
1400000US06037191500,573.8438902,573.6689134,562.3996807,535.3255342,,,547.5888563,612.7296526,517.1092465
1400000US06037191610,217.9937946,346.5231028,350.748207,347.6799965,,,302.0027058,345.5687211,401.3208613
1400000US06037191620,229.8469988,343.4525617,311.9665614,,,,362.1707201,337.5719625,
1400000US06037191710,693.8507248,562.6561962,844.9410871,873.7731165,,,,637.3872029,878.9401605
1400000US06037191720,495.9066654,293.7179438,371.9350946,502.8459349,,,,317.6390902,435.0957905
1400000US06037191810,417.347248,288.2433427,336.5357119,277.2409853,,,,341.8717245,236.8589713
1400000US06037191820,632.7847598,790.3145712,742.3615258,653.9826455,,,611.0013184,752.9887264,575.839471
1400000US06037191901,342.0505435,484.3112227,504.0200819,500.4276998,,,455.5387146,481.3039238,529.3469161
1400000US06037191902,885.437915,802.138087,895.3507513,918.3924583,,,867.8552784,820.2670208,871.3281747
1400000US06037192001,316.6027399,489.3066596,410.1365832,367.876813,,,,233.5074984,286.4775021
1400000US06037192002,387.6678388,380.8813341,374.9714957,,,,376.4873353,376.308976,17.49940678
1400000US06037192300,962.5867286,805.0340448,738.8269856,926.2056855,,,930.3879912,946.4200089,
1400000US06037192410,450.6144147,858.1247283,811.7949722,776.8734129,,,,,505.2023742
1400000US06037192420,560.4453861,604.8014274,630.4751968,709.9429571,,,,607.7380455,711.2961243
1400000US06037192510,736.1190539,675.635022,700.6992814,493.6109991,,,723.6256577,698.8238539,
1400000US06037192520,746.6610529,350.900708,1088.924139,389.2693709,,,,,
1400000US06037192610,647.5573783,427.849933,350.0369035,353.429217,,,646.1781474,429.7267946,
1400000US06037192620,740.4748043,822.5961488,605.3286576,532.5084804,,,,762.1182726,909.15508
1400000US06037192700,180.136064,323.9918315,278.3327847,295.1098625,,,389.7796807,225.3995365,221.550722
1400000US06037194101,105.5210348,,136.0630107,,,,,,132.6420322
1400000US06037194102,207.8833421,61.14309864,,17.90279851,,,,,128.8003622
1400000US06037194200,196.8203886,192.2358681,239.7007537,,,,,,133.3971282
